product_id,old_name,category,price,base_price
P-29216,Compact Speaker v7,Clothing,1208.68,1208.68
P-29217,Pro Desk v3,Books,575.55,575.55
P-29218,Wireless Headphones v5,Electronics,535.48,535.48
P-29219,Compact Mouse v7,Clothing,1099.19,1099.19
P-29220,Ultra Monitor v2,Clothing,1335.16,1335.16
P-29221,Premium Tablet v2,Appliances,54.10,54.1
P-29222,Ergonomic Speaker v6,Electronics,925.56,925.56
P-29223,Compact Chair v8,Electronics,1339.56,1339.56
P-29224,Portable Hub v3,Clothing,1231.09,1231.09
P-29225,Smart Desk v7,Clothing,792.25,792.25
P-29226,Pro Tablet v5,Clothing,535.29,535.29
P-29227,Compact Headphones v6,Appliances,1112.84,1112.84
P-29228,Ultra Chair v5,Books,112.92,112.92
P-29229,Wireless Camera v6,Clothing,926.11,926.11
P-29230,Premium Chair v4,Electronics,186.55,186.55
P-29231,Compact Desk v2,Clothing,347.98,347.98
P-29232,Ergonomic Tablet v4,Clothing,222.27,222.27
P-29233,Portable Speaker v8,Clothing,1258.94,1258.94
P-29234,Smart Monitor v2,Electronics,632.42,632.42
P-29235,Ergonomic Keyboard v7,Clothing,209.62,209.62
P-29236,Compact Chair v3,Books,1496.37,1496.37
P-29237,Compact Chair v4,Sports,1452.79,1452.79
P-29238,Wireless Chair v8,Sports,826.35,826.35
P-29239,Pro Keyboard v1,Books,1366.70,1366.7
P-29240,Premium Keyboard v2,Books,1496.63,1496.63
P-29241,Compact Headphones v7,Appliances,384.69,384.69
P-29242,Pro Headphones v1,Furniture,121.74,121.74
P-29243,Compact Chair v4,Appliances,1051.95,1051.95
P-29244,Ultra Speaker v1,Furniture,451.68,451.68
P-29245,Portable Mouse v5,Appliances,984.70,984.7
P-29246,Pro Desk v1,Books,152.57,152.57
P-29247,Compact Chair v2,Furniture,646.89,646.89
P-29248,Pro Desk v7,Books,985.04,985.04
P-29249,Premium Headphones v8,Sports,739.60,739.6
P-29250,Portable Camera v7,Appliances,166.83,166.83
P-29251,Premium Mouse v1,Books,237.92,237.92
P-29252,Pro Headphones v6,Books,1255.65,1255.65
P-29253,Pro Keyboard v5,Sports,393.29,393.29
P-29254,Compact Mouse v5,Appliances,86.17,86.17
P-29255,Portable Headphones v3,Books,294.94,294.94
P-29256,Ergonomic Speaker v7,Books,59.68,59.68
P-29257,Ergonomic Tablet v7,Furniture,681.69,681.69
P-29258,Premium Chair v7,Electronics,1158.13,1158.13
P-29259,Pro Monitor v1,Electronics,1089.35,1089.35
P-29260,Ergonomic Tablet v7,Books,570.77,570.77
P-29261,Premium Keyboard v3,Books,791.86,791.86
P-29262,Portable Hub v9,Sports,819.76,819.76
P-29263,Smart Mouse v9,Sports,741.02,741.02
P-29264,Premium Tablet v9,Sports,73.30,73.3
P-29265,Pro Desk v9,Clothing,110.34,110.34
P-29266,Premium Keyboard v1,Appliances,919.07,919.07
P-29267,Compact Tablet v6,Sports,1415.77,1415.77
P-29268,Wireless Keyboard v5,Furniture,1431.96,1431.96
P-29269,Portable Speaker v8,Electronics,989.13,989.13
P-29270,Pro Chair v7,Electronics,17.86,17.86
P-29271,Smart Monitor v7,Appliances,708.84,708.84
P-29272,Smart Mouse v6,Clothing,187.69,187.69
P-29273,Pro Mouse v2,Electronics,439.71,439.71
P-29274,Premium Tablet v1,Electronics,125.02,125.02
P-29275,Pro Desk v3,Furniture,610.85,610.85
P-29276,Ultra Hub v2,Clothing,511.44,511.44
P-29277,Ergonomic Mouse v4,Appliances,1143.46,1143.46
P-29278,Compact Camera v5,Appliances,1296.78,1296.78
P-29279,Portable Camera v6,Sports,526.70,526.7
P-29280,Portable Desk v2,Books,396.37,396.37
P-29281,Premium Tablet v7,Books,239.00,239.0
P-29282,Ultra Monitor v6,Furniture,755.87,755.87
P-29283,Ergonomic Camera v1,Sports,61.19,61.19
P-29284,Smart Desk v1,Furniture,538.92,538.92
P-29285,Smart Keyboard v4,Furniture,958.66,958.66
P-29286,Smart Hub v7,Sports,1266.00,1266.0
P-29287,Wireless Camera v2,Electronics,243.04,243.04
P-29288,Smart Headphones v2,Sports,229.36,229.36
P-29289,Smart Headphones v6,Appliances,232.79,232.79
P-29290,Pro Chair v1,Sports,103.10,103.1
P-29291,Pro Chair v3,Clothing,1302.99,1302.99
P-29292,Smart Speaker v6,Sports,410.41,410.41
P-29293,Compact Headphones v7,Clothing,146.06,146.06
P-29294,Wireless Mouse v7,Furniture,178.48,178.48
P-29295,Ergonomic Speaker v8,Furniture,1217.45,1217.45
P-29296,Premium Headphones v1,Sports,946.42,946.42
P-29297,Smart Tablet v3,Books,880.64,880.64
P-29298,Smart Tablet v6,Appliances,441.89,441.89
P-29299,Premium Tablet v4,Appliances,1130.88,1130.88
P-29300,Smart Mouse v8,Sports,63.17,63.17
P-29301,Smart Keyboard v7,Electronics,1187.07,1187.07
P-29302,Pro Tablet v5,Electronics,969.18,969.18
P-29303,Ultra Desk v2,Sports,521.91,521.91
P-29304,Ultra Speaker v8,Sports,410.28,410.28
P-29305,Ultra Desk v5,Clothing,766.56,766.56
P-29306,Wireless Hub v3,Clothing,1172.85,1172.85
P-29307,Premium Camera v4,Electronics,1317.03,1317.03
P-29308,Premium Tablet v1,Electronics,1259.58,1259.58
P-29309,Compact Desk v6,Furniture,559.25,559.25
P-29310,Portable Tablet v6,Books,1427.26,1427.26
P-29311,Ergonomic Tablet v8,Clothing,255.42,255.42
P-29312,Compact Speaker v2,Books,1273.98,1273.98
P-29313,Ultra Camera v7,Books,269.82,269.82
P-29314,Compact Hub v8,Appliances,1205.93,1205.93
P-29315,Ergonomic Mouse v1,Appliances,1399.81,1399.81
P-29316,Wireless Chair v6,Furniture,1379.53,1379.53
P-29317,Ultra Chair v7,Appliances,1138.70,1138.7
P-29318,Wireless Tablet v4,Electronics,137.58,137.58
P-29319,Pro Chair v4,Books,890.83,890.83
P-29320,Premium Camera v5,Appliances,73.37,73.37
P-29321,Premium Camera v9,Sports,152.58,152.58
P-29322,Ergonomic Speaker v7,Clothing,654.76,654.76
P-29323,Premium Tablet v8,Clothing,684.97,684.97
P-29324,Smart Tablet v6,Books,795.24,795.24
P-29325,Portable Hub v4,Clothing,753.49,753.49
P-29326,Wireless Desk v9,Clothing,586.77,586.77
P-29327,Premium Monitor v3,Furniture,1362.37,1362.37
P-29328,Ergonomic Monitor v4,Furniture,59.81,59.81
P-29329,Pro Keyboard v7,Furniture,505.18,505.18
P-29330,Compact Tablet v3,Electronics,1175.36,1175.36
P-29331,Ergonomic Camera v2,Sports,1250.51,1250.51
P-29332,Smart Keyboard v1,Electronics,529.24,529.24
P-29333,Ultra Tablet v3,Appliances,752.46,752.46
P-29334,Smart Camera v1,Appliances,643.75,643.75
P-29335,Ergonomic Tablet v3,Books,126.99,126.99
P-29336,Compact Chair v6,Books,1377.59,1377.59
P-29337,Portable Keyboard v7,Clothing,1290.13,1290.13
P-29338,Premium Keyboard v1,Clothing,854.05,854.05
P-29339,Premium Keyboard v8,Electronics,1488.95,1488.95
P-29340,Premium Mouse v9,Furniture,817.83,817.83
P-29341,Pro Speaker v8,Electronics,1274.06,1274.06
P-29342,Ergonomic Camera v5,Appliances,1450.85,1450.85
P-29343,Portable Tablet v6,Appliances,1467.75,1467.75
P-29344,Portable Camera v5,Appliances,272.26,272.26
P-29345,Compact Keyboard v6,Electronics,357.85,357.85
P-29346,Portable Speaker v3,Sports,386.96,386.96
P-29347,Compact Chair v9,Books,854.11,854.11
P-29348,Compact Mouse v4,Books,103.39,103.39
P-29349,Wireless Hub v2,Books,974.66,974.66
P-29350,Ultra Keyboard v5,Books,970.53,970.53
P-29351,Ergonomic Hub v4,Furniture,458.32,458.32
P-29352,Wireless Keyboard v4,Sports,1045.92,1045.92
P-29353,Ergonomic Headphones v4,Sports,420.80,420.8
P-29354,Pro Monitor v9,Sports,520.69,520.69
P-29355,Portable Tablet v2,Clothing,1317.44,1317.44
P-29356,Pro Monitor v2,Furniture,1255.24,1255.24
P-29357,Premium Chair v6,Sports,294.27,294.27
P-29358,Ultra Monitor v1,Appliances,77.13,77.13
P-29359,Portable Desk v5,Clothing,1057.90,1057.9
P-29360,Premium Headphones v5,Books,48.58,48.58
P-29361,Ergonomic Tablet v7,Books,17.71,17.71
P-29362,Pro Camera v2,Electronics,1278.19,1278.19
P-29363,Premium Desk v6,Sports,359.95,359.95
P-29364,Smart Desk v2,Furniture,963.03,963.03
P-29365,Compact Desk v1,Appliances,214.88,214.88
P-29366,Pro Chair v5,Electronics,585.54,585.54
P-29367,Ultra Keyboard v3,Books,407.19,407.19
P-29368,Compact Hub v5,Clothing,522.10,522.1
P-29369,Wireless Chair v1,Furniture,237.25,237.25
P-29370,Wireless Mouse v4,Sports,1254.02,1254.02
P-29371,Wireless Desk v8,Sports,698.51,698.51
P-29372,Smart Camera v5,Appliances,1408.90,1408.9
P-29373,Portable Keyboard v2,Appliances,16.64,16.64
P-29374,Ultra Hub v6,Books,90.71,90.71
P-29375,Pro Hub v6,Furniture,1270.32,1270.32
P-29376,Pro Speaker v5,Electronics,744.69,744.69
P-29377,Wireless Tablet v5,Sports,184.87,184.87
P-29378,Ultra Hub v1,Appliances,762.77,762.77
P-29379,Portable Keyboard v6,Books,917.42,917.42
P-29380,Compact Camera v4,Electronics,865.31,865.31
P-29381,Ergonomic Speaker v5,Sports,378.86,378.86
P-29382,Ergonomic Keyboard v5,Furniture,395.32,395.32
P-29383,Portable Camera v3,Clothing,472.38,472.38
P-29384,Premium Monitor v2,Books,1142.55,1142.55
P-29385,Compact Keyboard v1,Sports,321.65,321.65
P-29386,Smart Keyboard v3,Books,742.45,742.45
P-29387,Premium Chair v8,Appliances,73.75,73.75
P-29388,Premium Keyboard v6,Sports,1135.78,1135.78
P-29389,Portable Mouse v8,Furniture,232.50,232.5
P-29390,Smart Monitor v6,Sports,510.48,510.48
P-29391,Ultra Speaker v7,Clothing,894.20,894.2
P-29392,Pro Tablet v8,Electronics,485.86,485.86
P-29393,Wireless Keyboard v1,Clothing,78.58,78.58
P-29394,Portable Monitor v4,Clothing,596.65,596.65
P-29395,Smart Tablet v5,Books,1453.80,1453.8
P-29396,Compact Monitor v4,Sports,893.36,893.36
P-29397,Pro Keyboard v7,Sports,168.58,168.58
P-29398,Pro Chair v8,Electronics,1089.44,1089.44
P-29399,Compact Headphones v6,Appliances,985.00,985.0
P-29400,Portable Mouse v8,Sports,261.10,261.1
P-29401,Compact Tablet v9,Books,262.32,262.32
P-29402,Wireless Headphones v4,Sports,1351.76,1351.76
P-29403,Premium Hub v2,Electronics,604.93,604.93
P-29404,Smart Chair v2,Books,124.12,124.12
P-29405,Portable Desk v9,Furniture,770.58,770.58
P-29406,Portable Hub v6,Books,266.68,266.68
P-29407,Wireless Camera v4,Electronics,842.58,842.58
P-29408,Smart Desk v8,Electronics,713.18,713.18
P-29409,Ergonomic Mouse v1,Sports,1262.11,1262.11
P-29410,Wireless Speaker v5,Appliances,1265.02,1265.02
P-29411,Smart Headphones v6,Clothing,987.59,987.59
P-29412,Portable Desk v4,Furniture,791.67,791.67
P-29413,Portable Headphones v9,Electronics,612.91,612.91
P-29414,Pro Hub v5,Furniture,1029.37,1029.37
P-29415,Smart Monitor v8,Electronics,1494.36,1494.36
P-29416,Pro Hub v8,Electronics,992.63,992.63
P-29417,Portable Chair v5,Books,577.62,577.62
P-29418,Ultra Desk v6,Electronics,1264.53,1264.53
P-29419,Premium Monitor v3,Books,560.66,560.66
P-29420,Wireless Keyboard v1,Clothing,1497.46,1497.46
P-29421,Ergonomic Desk v1,Books,1329.52,1329.52
P-29422,Pro Keyboard v3,Books,166.29,166.29
P-29423,Portable Mouse v9,Appliances,975.27,975.27
P-29424,Wireless Tablet v7,Electronics,184.33,184.33
P-29425,Wireless Hub v4,Appliances,438.03,438.03
P-29426,Portable Mouse v4,Books,1332.83,1332.83
P-29427,Wireless Chair v3,Clothing,568.70,568.7
P-29428,Portable Keyboard v7,Sports,1327.68,1327.68
P-29429,Smart Camera v3,Electronics,116.21,116.21
P-29430,Wireless Headphones v3,Sports,355.86,355.86
P-29431,Compact Camera v9,Clothing,408.24,408.24
P-29432,Smart Desk v8,Furniture,1152.84,1152.84
P-29433,Premium Camera v8,Furniture,68.63,68.63
P-29434,Compact Hub v4,Electronics,1072.53,1072.53
P-29435,Pro Camera v3,Clothing,874.09,874.09
P-29436,Portable Speaker v1,Furniture,1460.15,1460.15
P-29437,Pro Monitor v7,Appliances,258.61,258.61
P-29438,Pro Mouse v8,Clothing,685.74,685.74
P-29439,Ergonomic Keyboard v1,Appliances,237.05,237.05
P-29440,Ultra Desk v8,Sports,221.43,221.43
P-29441,Smart Hub v7,Electronics,980.57,980.57
P-29442,Ergonomic Headphones v8,Electronics,1283.57,1283.57
P-29443,Wireless Chair v8,Appliances,555.85,555.85
P-29444,Portable Keyboard v7,Books,147.59,147.59
P-29445,Smart Tablet v3,Appliances,1364.16,1364.16
P-29446,Pro Mouse v6,Furniture,1000.81,1000.81
P-29447,Pro Mouse v3,Furniture,784.49,784.49
P-29448,Premium Headphones v9,Appliances,476.03,476.03
P-29449,Ergonomic Keyboard v6,Electronics,781.12,781.12
P-29450,Portable Speaker v2,Appliances,1360.92,1360.92
P-29451,Ergonomic Camera v9,Furniture,163.08,163.08
P-29452,Smart Keyboard v1,Electronics,822.64,822.64
P-29453,Pro Tablet v2,Clothing,680.51,680.51
P-29454,Pro Tablet v2,Books,1281.88,1281.88
P-29455,Pro Desk v1,Sports,24.72,24.72
P-29456,Smart Desk v5,Furniture,613.12,613.12
P-29457,Wireless Hub v1,Appliances,1159.09,1159.09
P-29458,Portable Monitor v9,Clothing,994.24,994.24
P-29459,Portable Mouse v8,Appliances,916.80,916.8
P-29460,Smart Camera v1,Electronics,1119.88,1119.88
P-29461,Ultra Camera v4,Sports,1341.38,1341.38
P-29462,Portable Desk v9,Appliances,834.76,834.76
P-29463,Ergonomic Hub v5,Sports,1086.56,1086.56
P-29464,Compact Tablet v1,Clothing,1347.53,1347.53
P-29465,Smart Headphones v6,Furniture,1160.43,1160.43
P-29466,Ergonomic Speaker v8,Furniture,1160.23,1160.23
P-29467,Premium Desk v4,Electronics,1492.78,1492.78
P-29468,Compact Speaker v5,Electronics,1167.91,1167.91
P-29469,Compact Hub v8,Electronics,265.89,265.89
P-29470,Ultra Speaker v6,Sports,863.15,863.15
P-29471,Wireless Keyboard v1,Appliances,1236.64,1236.64
P-29472,Pro Mouse v2,Appliances,938.16,938.16
P-29473,Portable Speaker v3,Books,827.91,827.91
P-29474,Wireless Tablet v1,Furniture,372.24,372.24
P-29475,Portable Camera v5,Furniture,287.37,287.37
P-29476,Smart Hub v3,Electronics,351.31,351.31
P-29477,Compact Headphones v7,Clothing,1191.48,1191.48
P-29478,Ergonomic Monitor v5,Clothing,1415.30,1415.3
P-29479,Ultra Tablet v9,Furniture,1065.31,1065.31
P-29480,Ultra Camera v6,Electronics,476.25,476.25
P-29481,Compact Speaker v2,Books,1021.45,1021.45
P-29482,Compact Mouse v5,Appliances,328.82,328.82
P-29483,Compact Headphones v3,Clothing,576.12,576.12
P-29484,Pro Hub v3,Sports,1177.13,1177.13
P-29485,Premium Chair v2,Electronics,1114.09,1114.09
P-29486,Wireless Keyboard v4,Sports,469.37,469.37
P-29487,Ultra Monitor v2,Appliances,1336.94,1336.94
P-29488,Compact Chair v5,Appliances,1000.33,1000.33
P-29489,Smart Tablet v1,Books,733.03,733.03
P-29490,Wireless Speaker v3,Sports,932.38,932.38
P-29491,Ergonomic Speaker v8,Sports,161.45,161.45
P-29492,Premium Monitor v9,Appliances,446.41,446.41
P-29493,Compact Desk v8,Books,1042.83,1042.83
P-29494,Ultra Mouse v4,Sports,1060.32,1060.32
P-29495,Premium Chair v9,Furniture,1393.21,1393.21
P-29496,Smart Mouse v5,Books,476.22,476.22
P-29497,Pro Camera v2,Electronics,840.88,840.88
P-29498,Ergonomic Camera v4,Sports,488.41,488.41
P-29499,Portable Monitor v9,Books,1437.53,1437.53
P-29500,Smart Monitor v4,Electronics,606.15,606.15
P-29501,Ergonomic Monitor v9,Clothing,439.86,439.86
P-29502,Smart Tablet v1,Appliances,731.54,731.54
P-29503,Portable Headphones v6,Books,276.85,276.85
P-29504,Compact Desk v6,Clothing,556.75,556.75
P-29505,Ergonomic Monitor v5,Furniture,663.08,663.08
P-29506,Ergonomic Camera v3,Electronics,750.96,750.96
P-29507,Wireless Mouse v1,Books,238.41,238.41
P-29508,Premium Tablet v2,Sports,590.71,590.71
P-29509,Wireless Desk v2,Books,1109.93,1109.93
P-29510,Premium Chair v3,Sports,754.55,754.55
P-29511,Wireless Headphones v6,Books,633.09,633.09
P-29512,Pro Desk v5,Appliances,1405.06,1405.06
P-29513,Wireless Headphones v4,Appliances,1438.57,1438.57
P-29514,Portable Speaker v9,Appliances,976.12,976.12
P-29515,Wireless Hub v4,Appliances,500.61,500.61
P-29516,Pro Camera v8,Clothing,567.67,567.67
P-29517,Premium Monitor v4,Electronics,335.65,335.65
P-29518,Smart Desk v4,Appliances,466.13,466.13
P-29519,Compact Hub v1,Clothing,871.33,871.33
P-29520,Smart Chair v7,Sports,621.49,621.49
P-29521,Ultra Desk v8,Furniture,737.77,737.77
P-29522,Ergonomic Hub v8,Clothing,160.47,160.47
P-29523,Wireless Hub v3,Appliances,1093.60,1093.6
P-29524,Wireless Monitor v1,Books,840.59,840.59
P-29525,Ultra Keyboard v7,Electronics,481.92,481.92
P-29526,Ultra Mouse v5,Clothing,372.46,372.46
P-29527,Portable Tablet v1,Appliances,508.41,508.41
P-29528,Wireless Chair v7,Sports,916.28,916.28
P-29529,Compact Headphones v9,Appliances,498.53,498.53
P-29530,Premium Keyboard v4,Appliances,804.74,804.74
P-29531,Ergonomic Chair v2,Furniture,976.56,976.56
P-29532,Compact Desk v6,Appliances,45.32,45.32
P-29533,Ergonomic Desk v7,Books,1429.45,1429.45
P-29534,Premium Headphones v7,Electronics,1149.10,1149.1
P-29535,Pro Monitor v5,Clothing,1365.91,1365.91
P-29536,Wireless Speaker v5,Sports,1022.23,1022.23
P-29537,Wireless Tablet v1,Books,41.69,41.69
P-29538,Pro Camera v2,Furniture,1249.85,1249.85
P-29539,Compact Desk v9,Books,221.36,221.36
P-29540,Pro Monitor v7,Sports,1028.84,1028.84
P-29541,Ergonomic Camera v5,Sports,1433.12,1433.12
P-29542,Portable Camera v4,Books,1166.42,1166.42
P-29543,Premium Chair v9,Furniture,1381.55,1381.55
P-29544,Premium Camera v9,Furniture,334.38,334.38
P-29545,Ultra Headphones v6,Sports,1356.69,1356.69
P-29546,Ultra Camera v7,Sports,244.29,244.29
P-29547,Ultra Mouse v1,Books,536.05,536.05
P-29548,Portable Camera v5,Books,49.73,49.73
P-29549,Ergonomic Mouse v2,Books,1248.87,1248.87
P-29550,Portable Camera v3,Appliances,280.13,280.13
P-29551,Smart Desk v5,Books,725.19,725.19
P-29552,Compact Camera v8,Books,88.96,88.96
P-29553,Pro Chair v2,Appliances,987.22,987.22
P-29554,Ergonomic Camera v4,Appliances,890.09,890.09
P-29555,Ergonomic Mouse v5,Appliances,149.78,149.78
P-29556,Premium Keyboard v2,Books,741.42,741.42
P-29557,Pro Headphones v5,Appliances,757.14,757.14
P-29558,Smart Tablet v2,Books,1353.02,1353.02
P-29559,Wireless Speaker v3,Sports,50.48,50.48
P-29560,Ultra Chair v3,Appliances,373.16,373.16
P-29561,Premium Chair v5,Sports,642.68,642.68
P-29562,Compact Chair v2,Clothing,893.93,893.93
P-29563,Portable Keyboard v2,Furniture,168.29,168.29
P-29564,Ergonomic Camera v2,Electronics,788.24,788.24
P-29565,Pro Chair v4,Furniture,1307.68,1307.68
P-29566,Smart Desk v6,Clothing,1156.44,1156.44
P-29567,Compact Monitor v2,Furniture,597.08,597.08
P-29568,Pro Desk v6,Furniture,1224.30,1224.3
P-29569,Portable Chair v5,Clothing,469.71,469.71
P-29570,Portable Chair v6,Electronics,34.50,34.5
P-29571,Smart Speaker v5,Books,591.18,591.18
P-29572,Pro Keyboard v4,Sports,1056.62,1056.62
P-29573,Pro Keyboard v3,Electronics,70.10,70.1
P-29574,Compact Mouse v4,Books,586.78,586.78
P-29575,Portable Keyboard v5,Furniture,929.12,929.12
P-29576,Wireless Chair v4,Books,1113.26,1113.26
P-29577,Smart Mouse v2,Furniture,1328.90,1328.9
P-29578,Ultra Keyboard v9,Sports,1359.02,1359.02
P-29579,Ultra Chair v5,Books,99.42,99.42
P-29580,Wireless Tablet v5,Books,1410.81,1410.81
P-29581,Ultra Desk v6,Sports,759.92,759.92
P-29582,Smart Headphones v6,Clothing,571.72,571.72
P-29583,Smart Desk v6,Sports,300.88,300.88
P-29584,Wireless Desk v5,Electronics,1284.04,1284.04
P-29585,Wireless Mouse v3,Furniture,1047.09,1047.09
P-29586,Pro Tablet v2,Electronics,1243.07,1243.07
P-29587,Ultra Hub v7,Clothing,722.05,722.05
P-29588,Smart Headphones v9,Books,426.02,426.02
P-29589,Ergonomic Mouse v3,Furniture,185.39,185.39
P-29590,Smart Mouse v6,Electronics,919.25,919.25
P-29591,Premium Desk v7,Furniture,435.99,435.99
P-29592,Premium Monitor v1,Sports,884.20,884.2
P-29593,Portable Headphones v5,Furniture,1013.78,1013.78
P-29594,Compact Chair v7,Books,58.98,58.98
P-29595,Premium Chair v9,Sports,1118.34,1118.34
P-29596,Compact Monitor v4,Clothing,837.99,837.99
P-29597,Pro Speaker v8,Clothing,1457.40,1457.4
P-29598,Premium Speaker v4,Books,1322.26,1322.26
P-29599,Smart Hub v7,Furniture,1132.62,1132.62
P-29600,Ergonomic Camera v8,Sports,805.16,805.16
P-29601,Premium Speaker v4,Appliances,1328.74,1328.74
P-29602,Pro Keyboard v8,Books,1344.91,1344.91
P-29603,Ergonomic Chair v3,Appliances,1185.73,1185.73
P-29604,Pro Keyboard v7,Clothing,95.39,95.39
P-29605,Portable Hub v8,Appliances,549.16,549.16
P-29606,Ultra Camera v9,Electronics,971.12,971.12
P-29607,Premium Keyboard v5,Books,948.75,948.75
P-29608,Smart Monitor v2,Appliances,1402.65,1402.65
P-29609,Smart Monitor v4,Sports,69.01,69.01
P-29610,Portable Mouse v9,Electronics,656.05,656.05
P-29611,Pro Monitor v9,Books,1414.11,1414.11
P-29612,Smart Keyboard v9,Sports,1439.42,1439.42
P-29613,Compact Tablet v9,Clothing,629.88,629.88
P-29614,Premium Mouse v4,Appliances,319.00,319.0
P-29615,Wireless Camera v1,Furniture,613.97,613.97
P-29616,Wireless Chair v2,Furniture,358.21,358.21
P-29617,Premium Keyboard v1,Books,602.88,602.88
P-29618,Wireless Hub v1,Furniture,911.56,911.56
P-29619,Wireless Keyboard v4,Furniture,559.22,559.22
P-29620,Compact Tablet v2,Books,1293.43,1293.43
P-29621,Pro Chair v5,Furniture,1252.35,1252.35
P-29622,Smart Desk v1,Books,463.37,463.37
P-29623,Premium Camera v5,Clothing,1215.44,1215.44
P-29624,Ultra Speaker v3,Clothing,995.48,995.48
P-29625,Smart Camera v7,Electronics,642.79,642.79
P-29626,Premium Tablet v3,Clothing,829.86,829.86
P-29627,Wireless Camera v4,Electronics,1254.98,1254.98
P-29628,Ultra Headphones v5,Electronics,627.16,627.16
P-29629,Pro Chair v2,Books,1215.82,1215.82
P-29630,Ultra Monitor v2,Books,992.43,992.43
P-29631,Wireless Mouse v7,Furniture,885.48,885.48
P-29632,Ultra Keyboard v6,Sports,666.25,666.25
P-29633,Premium Hub v1,Books,611.76,611.76
P-29634,Portable Camera v9,Sports,343.81,343.81
P-29635,Premium Monitor v2,Appliances,17.24,17.24
P-29636,Portable Speaker v6,Furniture,873.03,873.03
P-29637,Ergonomic Speaker v4,Furniture,1050.77,1050.77
P-29638,Compact Chair v3,Electronics,383.54,383.54
P-29639,Smart Hub v2,Furniture,507.69,507.69
P-29640,Portable Monitor v3,Sports,604.21,604.21
P-29641,Pro Keyboard v2,Clothing,401.88,401.88
P-29642,Ultra Tablet v1,Electronics,198.12,198.12
P-29643,Pro Camera v7,Sports,241.57,241.57
P-29644,Portable Mouse v9,Appliances,882.16,882.16
P-29645,Premium Chair v7,Books,662.24,662.24
P-29646,Smart Tablet v6,Sports,212.87,212.87
P-29647,Portable Desk v9,Furniture,1120.94,1120.94
P-29648,Ultra Keyboard v4,Electronics,55.21,55.21
P-29649,Smart Hub v3,Clothing,58.56,58.56
P-29650,Compact Camera v3,Books,1326.62,1326.62
P-29651,Premium Camera v8,Electronics,1199.01,1199.01
P-29652,Compact Keyboard v8,Electronics,835.15,835.15
P-29653,Premium Chair v5,Clothing,1111.93,1111.93
P-29654,Ultra Hub v4,Appliances,1057.56,1057.56
P-29655,Ultra Hub v3,Sports,911.45,911.45
P-29656,Premium Monitor v7,Appliances,290.13,290.13
P-29657,Smart Monitor v6,Electronics,1152.41,1152.41
P-29658,Portable Keyboard v5,Sports,796.55,796.55
P-29659,Ultra Mouse v7,Books,1312.87,1312.87
P-29660,Premium Desk v6,Furniture,1295.21,1295.21
P-29661,Ergonomic Keyboard v4,Sports,775.31,775.31
P-29662,Compact Headphones v4,Appliances,311.66,311.66
P-29663,Smart Keyboard v9,Books,275.58,275.58
P-29664,Ultra Desk v4,Electronics,544.40,544.4
P-29665,Premium Camera v6,Furniture,930.25,930.25
P-29666,Smart Chair v1,Books,643.89,643.89
P-29667,Portable Tablet v3,Clothing,413.21,413.21
P-29668,Pro Chair v8,Furniture,348.79,348.79
P-29669,Ergonomic Desk v5,Sports,392.03,392.03
P-29670,Ultra Hub v3,Clothing,898.17,898.17
P-29671,Ultra Chair v6,Appliances,1154.22,1154.22
P-29672,Pro Camera v7,Electronics,1220.27,1220.27
P-29673,Ultra Camera v9,Electronics,1128.01,1128.01
P-29674,Ergonomic Desk v8,Electronics,42.93,42.93
P-29675,Premium Mouse v3,Sports,164.58,164.58
P-29676,Ergonomic Monitor v8,Electronics,400.92,400.92
P-29677,Ergonomic Speaker v4,Furniture,674.79,674.79
P-29678,Compact Monitor v3,Furniture,129.92,129.92
P-29679,Smart Desk v5,Electronics,664.97,664.97
P-29680,Smart Speaker v2,Sports,1284.96,1284.96
P-29681,Ergonomic Keyboard v7,Sports,1238.25,1238.25
P-29682,Premium Mouse v7,Appliances,290.59,290.59
P-29683,Smart Mouse v7,Electronics,1009.08,1009.08
P-29684,Ergonomic Desk v1,Furniture,789.94,789.94
P-29685,Smart Tablet v9,Furniture,496.59,496.59
P-29686,Wireless Mouse v8,Appliances,470.42,470.42
P-29687,Portable Camera v6,Appliances,880.56,880.56
P-29688,Compact Camera v7,Clothing,671.21,671.21
P-29689,Ergonomic Headphones v8,Furniture,1180.60,1180.6
P-29690,Ultra Keyboard v8,Furniture,147.58,147.58
P-29691,Ultra Headphones v5,Appliances,653.16,653.16
P-29692,Pro Headphones v9,Books,402.83,402.83
P-29693,Compact Chair v7,Books,1480.40,1480.4
P-29694,Ergonomic Chair v9,Furniture,700.83,700.83
P-29695,Portable Headphones v3,Clothing,685.27,685.27
P-29696,Wireless Speaker v6,Electronics,1029.93,1029.93
P-29697,Ergonomic Headphones v7,Books,191.38,191.38
P-29698,Compact Monitor v1,Books,1041.01,1041.01
P-29699,Wireless Desk v2,Electronics,73.73,73.73
P-29700,Premium Tablet v1,Books,252.74,252.74
P-29701,Ergonomic Chair v9,Furniture,321.89,321.89
P-29702,Pro Speaker v3,Furniture,43.67,43.67
P-29703,Smart Speaker v8,Clothing,949.22,949.22
P-29704,Ergonomic Monitor v7,Sports,851.32,851.32
P-29705,Pro Chair v7,Sports,1203.17,1203.17
P-29706,Compact Chair v2,Appliances,409.84,409.84
P-29707,Smart Camera v3,Sports,786.04,786.04
P-29708,Wireless Desk v3,Electronics,674.82,674.82
