order_id,customer_id,order_timestamp,total_amount,status
ORD02711,CUST0430,2025-10-13 22:22:00,110.49,Out For Delivery
ORD02712,CUST0963,2025-06-24 18:21:00,2426.86,Preparing
ORD02713,CUST0512,2025-09-13 15:49:00,2024.82,Out For Delivery
ORD02714,CUST0662,2025-03-12 15:26:00,560.05,Cancelled
ORD02715,CUST0421,2025-01-19 00:33:00,1880.39,Preparing
ORD02716,CUST0677,2026-02-24 04:27:00,1450.73,Preparing
ORD02717,CUST0064,2025-10-16 14:23:00,1723.68,Delivered
ORD02718,CUST0039,2025-08-10 20:58:00,2302.45,Placed
ORD02719,CUST0177,2025-01-20 01:13:00,601.08,Out For Delivery
ORD02720,CUST0614,2025-09-01 05:58:00,537.57,Placed
ORD02721,CUST0244,2026-01-22 21:52:00,1863.26,Placed
ORD02722,CUST0942,2025-07-13 20:39:00,105.87,Out For Delivery
ORD02723,CUST0164,2025-03-30 13:02:00,2254.52,Preparing
ORD02724,CUST0669,2025-08-26 14:47:00,1189.67,Placed
ORD02725,CUST0332,2025-09-09 23:34:00,1167.77,Preparing
ORD02726,CUST0064,2025-07-24 06:09:00,1684.56,Placed
ORD02727,CUST0172,2025-08-04 18:35:00,798.73,Delivered
ORD02728,CUST0594,2025-06-15 04:47:00,1278.57,Placed
ORD02729,CUST0710,2026-02-25 00:41:00,2092.76,Out For Delivery
ORD02730,CUST0264,2026-04-15 10:11:00,622.05,Cancelled
ORD02731,CUST0507,2025-10-08 17:16:00,108.65,Cancelled
ORD02732,CUST0480,2025-08-23 01:27:00,2271.72,Cancelled
ORD02733,CUST0944,2025-03-20 17:19:00,1353.89,Cancelled
ORD02734,CUST0151,2026-04-03 12:43:00,1797.87,Delivered
ORD02735,CUST0002,2025-06-24 06:55:00,1284.9,Delivered
ORD02736,CUST0735,2025-07-23 17:32:00,583.04,Delivered
ORD02737,CUST0993,2026-03-22 18:53:00,253.85,Delivered
ORD02738,CUST0127,2026-03-27 05:48:00,730.02,Cancelled
ORD02739,CUST0383,2025-12-11 21:17:00,1057.38,Placed
ORD02740,CUST0632,2025-10-12 21:16:00,1353.52,Placed
ORD02741,CUST0002,2025-12-21 16:49:00,1060.93,Placed
ORD02742,CUST0479,2025-11-29 03:46:00,1231.11,Out For Delivery
ORD02743,CUST0435,2026-05-15 17:37:00,1162.32,Delivered
ORD02744,CUST0934,2025-05-31 13:05:00,886.06,Placed
ORD02745,CUST0585,2026-04-19 00:03:00,222.39,Placed
ORD02746,CUST0029,2026-01-07 05:00:00,456.63,Out For Delivery
ORD02747,CUST0781,2026-04-22 20:14:00,1582.66,Placed
ORD02748,CUST0177,2025-11-14 15:23:00,1997.33,Delivered
ORD02749,CUST0710,2025-12-01 21:55:00,1636.01,Cancelled
ORD02750,CUST0767,2025-08-20 23:19:00,1924.2,Out For Delivery
ORD02751,CUST0697,2025-11-12 23:16:00,497.83,Out For Delivery
ORD02752,CUST0358,2026-02-03 23:13:00,194.44,Out For Delivery
ORD02753,CUST0193,2025-05-03 14:59:00,1570.26,Preparing
ORD02754,CUST0816,2026-01-20 12:47:00,1980.08,Cancelled
ORD02755,CUST0762,2025-12-13 12:49:00,2109.96,Out For Delivery
ORD02756,CUST0828,2026-02-12 14:19:00,211.42,Out For Delivery
ORD02757,CUST0401,2025-09-22 16:05:00,1511.75,Placed
ORD02758,CUST0840,2026-02-13 10:32:00,779.78,Placed
ORD02759,CUST0272,2025-06-19 00:36:00,1438.82,Preparing
ORD02760,CUST0250,2025-06-12 04:28:00,362.27,Placed
ORD02761,CUST0933,2025-12-25 16:23:00,2167.85,Cancelled
ORD02762,CUST0919,2025-09-19 19:35:00,1844.55,Cancelled
ORD02763,CUST0249,2025-07-02 18:26:00,1698.42,Placed
ORD02764,CUST0712,2025-04-12 20:17:00,2143.41,Placed
ORD02765,CUST0160,2025-03-17 21:54:00,471.67,Cancelled
ORD02766,CUST0955,2025-03-10 00:21:00,811.62,Preparing
ORD02767,CUST0906,2026-04-20 15:58:00,2174.71,Cancelled
ORD02768,CUST0777,2026-02-16 09:30:00,712.92,Cancelled
ORD02769,CUST0006,2025-05-31 05:37:00,1193.6,Placed
ORD02770,CUST0259,2025-12-16 15:50:00,293.45,Delivered
ORD02771,CUST0345,2025-10-02 01:51:00,2021.46,Cancelled
ORD02772,CUST0457,2026-03-19 13:39:00,1344.33,Cancelled
ORD02773,CUST0538,2025-08-25 15:21:00,890.53,Out For Delivery
ORD02775,CUST0709,2025-04-20 13:56:00,1759.01,Cancelled
ORD02776,CUST0341,2025-12-06 02:44:00,702.8,Preparing
ORD02778,CUST0737,2026-02-08 21:22:00,2310.69,Placed
ORD02779,CUST0823,2025-07-25 04:45:00,2311.83,Placed
ORD02780,CUST0029,2025-12-03 13:21:00,1344.3,Out For Delivery
ORD02781,CUST0036,2025-03-09 22:08:00,2317.13,Preparing
ORD02782,CUST0451,2026-05-07 21:11:00,2292.62,Delivered
ORD02783,CUST0665,2025-03-24 09:19:00,2198.41,Delivered
ORD02784,CUST0826,2025-02-23 04:40:00,1404.66,Placed
ORD02785,CUST0571,2026-04-08 15:34:00,213.97,Delivered
ORD02786,CUST0904,2025-06-02 11:39:00,895.19,Delivered
ORD02787,CUST0334,2025-12-29 09:05:00,168.93,Cancelled
ORD02788,CUST0143,2025-02-08 05:58:00,1791.74,Delivered
ORD02789,CUST0948,2025-06-11 19:17:00,2313.62,Cancelled
ORD02790,CUST0550,2025-09-14 05:44:00,2476.36,Delivered
ORD02791,CUST0046,2025-05-05 02:42:00,1718.83,Cancelled
ORD02792,CUST0472,2025-02-16 23:48:00,603.06,Preparing
ORD02793,CUST0443,2026-04-29 12:33:00,803.15,Delivered
ORD02794,CUST0559,2025-07-19 04:27:00,1785.82,Out For Delivery
ORD02795,CUST0474,2026-01-14 12:01:00,458.9,Cancelled
ORD02796,CUST0575,2025-04-26 08:28:00,2395.81,Placed
ORD02797,CUST0234,2026-02-26 07:17:00,932.7,Out For Delivery
ORD02798,CUST0436,2025-03-30 06:41:00,2030.13,Delivered
ORD02799,CUST0038,2025-01-29 08:21:00,1373.78,Cancelled
ORD02800,CUST0129,2026-02-02 14:14:00,1706.07,Preparing
ORD02801,CUST0947,2026-02-19 14:59:00,849.21,Preparing
ORD02802,CUST0745,2026-05-13 04:21:00,796.85,Delivered
ORD02803,CUST0718,2025-12-17 07:37:00,2241.7,Delivered
ORD02804,CUST0107,2025-08-01 15:35:00,2390.42,Out For Delivery
ORD02805,CUST0804,2026-03-19 09:25:00,1204.56,Cancelled
ORD02806,CUST0895,2025-06-25 12:38:00,2413.38,Out For Delivery
ORD02807,CUST0271,2026-01-18 21:27:00,647.83,Preparing
ORD02808,CUST0073,2026-05-09 22:10:00,1545.49,Out For Delivery
ORD02809,CUST0449,2025-01-15 00:42:00,2238.8,Preparing
ORD02810,CUST0321,2025-10-26 18:43:00,2401.33,Delivered
ORD02811,CUST0025,2025-11-22 17:38:00,241.98,Preparing
ORD02812,CUST0881,2026-05-05 07:36:00,1765.14,Preparing
ORD02813,CUST0094,2026-03-20 12:09:00,694.6,Delivered
ORD02814,CUST0913,2026-03-31 17:49:00,191.66,Placed
ORD02815,CUST0224,2025-04-16 14:17:00,574.55,Delivered
ORD02816,CUST0672,2025-08-19 15:10:00,1205.94,Out For Delivery
ORD02817,CUST0442,2025-12-04 19:23:00,2299.65,Out For Delivery
ORD02818,CUST0582,2025-06-25 19:36:00,982.83,Out For Delivery
ORD02819,CUST0705,2025-11-19 12:08:00,1615.7,Delivered
ORD02820,CUST0897,2026-04-01 09:57:00,638.21,Out For Delivery
ORD02821,CUST0135,2026-01-14 21:57:00,2041.61,Placed
ORD02822,CUST0793,2025-09-29 20:32:00,1922.34,Delivered
ORD02823,CUST0069,2025-11-09 20:45:00,818.49,Out For Delivery
ORD02824,CUST0328,2025-03-18 01:51:00,1994.78,Preparing
ORD02825,CUST0638,2026-03-28 08:29:00,1330.94,Cancelled
ORD02826,CUST0194,2026-02-26 23:23:00,680.73,Placed
ORD02827,CUST0292,2026-03-26 09:00:00,514.89,Preparing
ORD02828,CUST0297,2025-11-26 00:36:00,522.47,Placed
ORD02829,CUST0371,2026-01-03 21:10:00,1472.02,Cancelled
ORD02830,CUST0290,2026-04-19 15:38:00,312.5,Preparing
ORD02831,CUST0417,2025-01-05 02:35:00,308.7,Placed
ORD02832,CUST0987,2026-01-09 07:16:00,1804.13,Delivered
ORD02833,CUST0786,2025-12-18 19:27:00,2241.99,Delivered
ORD02834,CUST0506,2025-05-03 09:52:00,1284.9,Preparing
ORD02835,CUST0089,2026-03-29 22:45:00,1284.9,Preparing
ORD02836,CUST0880,2025-06-06 17:02:00,1361.54,Cancelled
ORD02837,CUST0541,2025-12-31 02:37:00,1089.2,Out For Delivery
ORD02838,CUST0587,2025-02-25 21:36:00,186.64,Preparing
ORD02839,CUST0329,2025-07-20 17:46:00,596.55,Delivered
ORD02840,CUST0442,2026-03-28 20:25:00,2480.08,Placed
ORD02841,CUST0879,2025-12-02 06:44:00,1451.64,Cancelled
ORD02842,CUST0782,2025-09-03 09:02:00,2180.34,Placed
ORD02843,CUST0163,2025-01-12 07:17:00,732.39,Out For Delivery
ORD02844,CUST0079,2025-05-12 16:30:00,927.86,Delivered
ORD02845,CUST0158,2025-07-03 22:55:00,464.86,Placed
ORD02846,CUST0214,2025-03-02 12:01:00,1689.13,Cancelled
ORD02847,CUST0996,2026-03-13 21:47:00,231.69,Delivered
ORD02848,CUST0978,2025-04-07 18:39:00,1951.57,Placed
ORD02849,CUST0024,2025-01-07 11:38:00,1066.22,Cancelled
ORD02850,CUST0407,2025-12-18 19:15:00,428.62,Preparing
ORD02851,CUST0030,2025-09-10 03:47:00,1355.0,Placed
ORD02852,CUST0888,2026-04-13 02:17:00,1442.64,Preparing
ORD02853,CUST0221,2026-03-09 00:51:00,910.35,Cancelled
ORD02854,CUST0903,2025-12-23 17:44:00,562.47,Preparing
ORD02855,CUST0750,2025-01-03 18:31:00,1359.04,Out For Delivery
ORD02856,CUST0145,2025-12-18 11:35:00,1882.47,Out For Delivery
ORD02857,CUST0217,2025-11-14 03:57:00,1109.99,Placed
ORD02858,CUST0532,2026-03-18 05:49:00,1128.08,Cancelled
ORD02859,CUST0728,2025-09-08 06:25:00,2118.85,Preparing
ORD02860,CUST0018,2025-01-17 08:44:00,712.81,Out For Delivery
ORD02861,CUST0921,2026-02-14 08:33:00,1251.06,Out For Delivery
ORD02862,CUST0786,2025-02-15 04:02:00,353.56,Out For Delivery
ORD02863,CUST0453,2025-09-04 12:02:00,1284.9,Out For Delivery
ORD02864,CUST0768,2026-02-02 08:16:00,987.69,Preparing
ORD02865,CUST0729,2025-04-20 22:24:00,274.46,Cancelled
ORD02866,CUST0396,2026-04-15 00:55:00,1000.13,Placed
ORD02867,CUST0767,2026-01-19 00:50:00,915.48,Out For Delivery
ORD02868,CUST0265,2025-03-31 23:25:00,692.32,Cancelled
ORD02869,CUST0966,2026-02-03 07:31:00,2472.73,Placed
ORD02870,CUST0693,2025-05-20 20:43:00,2480.51,Cancelled
ORD02871,CUST0435,2025-01-15 00:14:00,2142.94,Placed
ORD02872,CUST0141,2025-03-19 15:49:00,629.31,Cancelled
ORD02873,CUST0929,2025-05-17 21:08:00,1663.92,Delivered
ORD02874,CUST0400,2026-02-13 16:14:00,1679.49,Placed
ORD02875,CUST0696,2025-11-20 14:01:00,1284.9,Out For Delivery
ORD02876,CUST0588,2025-02-13 13:43:00,965.71,Cancelled
ORD02877,CUST0823,2025-12-21 08:54:00,1956.75,Placed
ORD02878,CUST0644,2025-05-09 17:17:00,1889.21,Delivered
ORD02879,CUST0708,2025-08-04 05:51:00,1468.99,Cancelled
ORD02880,CUST0313,2026-02-20 05:38:00,712.2,Cancelled
ORD02881,CUST0338,2025-05-31 04:53:00,1880.51,Delivered
ORD02882,CUST0363,2026-03-09 13:08:00,504.53,Placed
ORD02883,CUST0991,2026-04-22 23:56:00,2334.02,Placed
ORD02884,CUST0278,2025-06-06 14:37:00,782.96,Out For Delivery
ORD02885,CUST0691,2025-03-02 13:45:00,647.09,Preparing
ORD02886,CUST0527,2025-11-07 15:45:00,2393.32,Placed
ORD02887,CUST0477,2025-10-12 03:08:00,1595.11,Out For Delivery
ORD02888,CUST0756,2026-01-14 07:02:00,2197.5,Cancelled
ORD02889,CUST0716,2026-04-17 09:11:00,2238.46,Preparing
ORD02890,CUST0154,2026-02-08 17:12:00,1260.14,Cancelled
ORD02891,CUST0881,2025-07-27 21:31:00,1431.51,Preparing
ORD02892,CUST0907,2025-06-16 12:17:00,2381.41,Delivered
ORD02893,CUST0531,2025-10-14 04:56:00,2463.04,Cancelled
ORD02894,CUST0983,2025-01-20 21:56:00,1526.84,Placed
ORD02895,CUST0500,2026-01-08 18:07:00,1099.65,Placed
ORD02896,CUST0261,2025-07-15 22:41:00,347.37,Cancelled
ORD02897,CUST0777,2025-10-23 14:23:00,513.91,Out For Delivery
ORD02898,CUST0983,2026-01-10 21:33:00,2159.15,Out For Delivery
ORD02899,CUST0509,2026-01-05 21:30:00,1442.96,Delivered
ORD02900,CUST0574,2025-10-14 03:40:00,681.4,Out For Delivery
ORD02901,CUST0769,2025-11-29 23:49:00,173.91,Preparing
ORD02902,CUST0586,2026-05-13 18:03:00,1698.03,Delivered
ORD02903,CUST0441,2025-07-04 23:53:00,2482.6,Cancelled
ORD02904,CUST0065,2025-07-29 09:25:00,1704.73,Preparing
ORD02905,CUST0002,2026-03-01 00:12:00,1888.06,Placed
ORD02906,CUST0864,2025-01-11 14:02:00,1269.8,Placed
ORD02907,CUST0751,2025-08-02 22:45:00,1903.5,Cancelled
ORD02908,CUST0820,2026-03-07 22:02:00,2234.32,Cancelled
ORD02909,CUST0609,2025-03-21 21:44:00,1280.1,Out For Delivery
ORD02910,CUST0957,2025-12-17 05:39:00,242.24,Delivered
ORD02911,CUST0276,2026-02-20 10:25:00,419.76,Delivered
ORD02912,CUST0092,2026-01-31 19:32:00,347.11,Cancelled
ORD02913,CUST0359,2025-01-02 01:12:00,1935.31,Preparing
ORD02914,CUST0184,2025-07-23 19:14:00,400.02,Delivered
ORD02915,CUST0354,2025-03-29 11:28:00,124.26,Placed
ORD02916,CUST0794,2026-02-24 08:49:00,1857.86,Preparing
ORD02917,CUST0352,2025-03-17 20:09:00,1059.31,Delivered
ORD02918,CUST0726,2025-10-13 06:30:00,1479.41,Placed
ORD02919,CUST0861,2026-03-06 06:25:00,1940.97,Cancelled
ORD02920,CUST0505,2025-08-11 07:13:00,410.84,Cancelled
ORD02921,CUST0164,2026-01-31 16:14:00,2248.5,Preparing
ORD02922,CUST0346,2026-01-20 18:13:00,659.39,Preparing
ORD02923,CUST0751,2025-12-24 22:56:00,1403.72,Cancelled
ORD02924,CUST0258,2026-04-25 01:13:00,126.74,Preparing
ORD02925,CUST0202,2025-12-16 03:40:00,2229.37,Cancelled
ORD02926,CUST0409,2025-11-21 02:08:00,1268.48,Cancelled
ORD02928,CUST0117,2025-09-02 13:36:00,1396.85,Delivered
ORD02929,CUST0366,2025-06-07 09:46:00,445.79,Out For Delivery
ORD02930,CUST0811,2025-04-24 14:39:00,1144.18,Placed
ORD02931,CUST0645,2026-02-26 14:12:00,2477.95,Cancelled
ORD02932,CUST0632,2025-04-15 08:46:00,1362.82,Cancelled
ORD02933,CUST0039,2025-04-24 19:29:00,1557.25,Cancelled
ORD02934,CUST0083,2025-12-22 11:01:00,327.05,Cancelled
ORD02935,CUST0691,2025-08-04 11:51:00,293.67,Placed
ORD02937,CUST0413,2025-11-27 14:14:00,1286.11,Delivered
ORD02938,CUST0582,2025-10-23 21:34:00,441.58,Cancelled
ORD02939,CUST0912,2026-01-10 00:14:00,544.48,Preparing
ORD02940,CUST0157,2025-02-22 10:22:00,1061.06,Delivered
ORD02941,CUST0425,2025-04-27 19:38:00,908.36,Cancelled
ORD02942,CUST0577,2025-06-28 10:50:00,1095.42,Delivered
ORD02943,CUST0204,2025-02-08 15:03:00,621.28,Placed
ORD02944,CUST0017,2025-12-06 04:47:00,1222.58,Preparing
ORD02945,CUST0700,2026-01-16 05:22:00,1676.35,Delivered
ORD02946,CUST0191,2025-03-29 23:13:00,1311.98,Out For Delivery
ORD02949,CUST0880,2026-01-17 04:26:00,2317.54,Delivered
ORD02950,CUST0585,2025-11-18 22:12:00,1333.84,Cancelled
ORD02951,CUST0094,2025-09-05 13:50:00,2058.62,Placed
ORD02952,CUST0941,2025-08-01 09:58:00,1797.42,Out For Delivery
ORD02953,CUST0015,2025-05-27 11:48:00,692.62,Out For Delivery
ORD02954,CUST0856,2025-06-03 08:58:00,612.18,Preparing
ORD02955,CUST0904,2025-01-30 23:49:00,2367.42,Out For Delivery
ORD02956,CUST0031,2025-12-04 10:24:00,2304.14,Placed
ORD02957,CUST0819,2026-04-03 09:47:00,317.37,Cancelled
ORD02958,CUST0243,2026-05-16 14:17:00,733.66,Placed
ORD02959,CUST0327,2025-11-13 06:32:00,478.58,Out For Delivery
ORD02960,CUST0524,2026-03-17 18:41:00,1715.36,Out For Delivery
ORD02961,CUST0656,2025-03-26 08:59:00,1958.87,Preparing
ORD02962,CUST0610,2025-06-18 05:07:00,345.1,Out For Delivery
ORD02963,CUST0517,2025-08-20 02:00:00,208.02,Out For Delivery
ORD02964,CUST0298,2025-07-15 13:00:00,1509.77,Placed
ORD02965,CUST0452,2025-05-22 14:27:00,1498.81,Placed
ORD02966,CUST0119,2026-02-20 10:02:00,670.58,Cancelled
ORD02967,CUST0321,2025-06-29 17:50:00,1306.5,Placed
ORD02968,CUST0046,2025-01-22 09:07:00,1545.23,Preparing
ORD02969,CUST0557,2025-08-01 22:45:00,103.05,Preparing
ORD02970,CUST0001,2026-01-28 00:10:00,1984.97,Delivered
ORD02971,CUST0109,2026-03-25 00:04:00,806.33,Out For Delivery
ORD02972,CUST0555,2025-02-17 11:35:00,1894.42,Placed
ORD02973,CUST0790,2025-10-24 03:12:00,1284.9,Out For Delivery
ORD02974,CUST0124,2025-10-22 03:42:00,2045.34,Preparing
ORD02975,CUST0546,2025-08-13 02:32:00,1684.63,Placed
ORD02976,CUST0658,2025-06-09 19:09:00,589.62,Preparing
ORD02977,CUST0871,2025-10-13 22:50:00,2474.15,Placed
ORD02978,CUST0104,2025-11-04 13:05:00,1518.38,Preparing
ORD02979,CUST0200,2025-05-24 18:22:00,423.45,Cancelled
ORD02980,CUST0828,2025-05-16 01:42:00,2480.86,Preparing
ORD02981,CUST0959,2026-04-21 15:31:00,1433.61,Delivered
ORD02982,CUST0554,2025-01-04 12:25:00,1757.21,Preparing
ORD02983,CUST0759,2025-03-09 23:02:00,2300.44,Delivered
ORD02984,CUST0966,2025-02-07 13:20:00,323.93,Placed
ORD02985,CUST0852,2025-11-26 02:34:00,391.45,Preparing
ORD02986,CUST0799,2025-04-28 21:39:00,2322.8,Preparing
ORD02987,CUST0598,2026-03-24 23:32:00,1493.94,Preparing
ORD02988,CUST0227,2025-02-28 09:52:00,1540.08,Cancelled
ORD02989,CUST0620,2026-03-10 03:54:00,1498.42,Delivered
ORD02990,CUST0415,2026-03-17 17:03:00,962.34,Out For Delivery
ORD02991,CUST0773,2025-01-26 06:50:00,1345.28,Delivered
ORD02992,CUST0965,2025-12-19 17:49:00,712.26,Delivered
ORD02993,CUST0719,2025-02-08 22:39:00,345.3,Placed
ORD02994,CUST0242,2025-05-20 13:36:00,1284.9,Out For Delivery
ORD02995,CUST0605,2025-12-15 23:21:00,2288.13,Placed
ORD02996,CUST0968,2025-08-22 08:21:00,1525.89,Preparing
ORD02997,CUST0937,2026-03-03 11:36:00,1269.07,Preparing
ORD02998,CUST0313,2025-03-15 21:39:00,796.85,Out For Delivery
ORD02999,CUST0667,2025-08-15 13:11:00,557.28,Cancelled
ORD03000,CUST0400,2025-11-06 02:56:00,928.95,Placed
ORD03001,CUST0991,2025-05-27 15:08:00,1612.04,Placed
ORD03002,CUST0730,2025-07-12 16:20:00,134.38,Delivered
ORD03003,CUST0981,2025-07-18 02:07:00,1028.67,Cancelled
ORD03005,CUST0647,2026-02-07 21:26:00,210.33,Delivered
ORD03006,CUST0510,2026-01-17 15:52:00,207.53,Placed
ORD03007,CUST0510,2026-05-03 04:13:00,2350.75,Out For Delivery
ORD03008,CUST0208,2025-06-24 04:21:00,1284.9,Placed
ORD03009,CUST0858,2025-09-25 19:19:00,2208.57,Delivered
ORD03010,CUST0870,2025-01-29 10:49:00,1602.25,Preparing
ORD03011,CUST0193,2026-01-04 03:32:00,2304.5,Placed
ORD03012,CUST0639,2025-04-28 09:42:00,1284.9,Placed
ORD03013,CUST0151,2026-04-17 18:17:00,2233.85,Preparing
ORD03014,CUST0284,2026-04-11 22:41:00,774.49,Placed
ORD03015,CUST0809,2025-09-06 16:14:00,2276.64,Preparing
ORD03016,CUST0897,2026-03-04 15:37:00,462.71,Out For Delivery
ORD03017,CUST0951,2025-02-28 13:59:00,647.41,Preparing
ORD03018,CUST0887,2025-12-15 23:33:00,361.72,Placed
ORD03019,CUST0581,2025-07-16 04:55:00,2436.22,Out For Delivery
ORD03020,CUST0632,2026-01-22 13:51:00,897.99,Cancelled
ORD03021,CUST0795,2026-04-29 11:55:00,611.7,Out For Delivery
ORD03022,CUST0148,2025-04-11 23:48:00,2077.52,Preparing
ORD03023,CUST0191,2025-03-07 20:20:00,380.21,Delivered
ORD03024,CUST0776,2025-04-06 17:01:00,2463.77,Out For Delivery
ORD03025,CUST0754,2025-09-27 05:32:00,481.21,Out For Delivery
ORD03026,CUST0389,2026-04-14 12:45:00,408.41,Cancelled
ORD03027,CUST0724,2025-12-23 16:28:00,1696.3,Placed
ORD03028,CUST0074,2025-12-17 06:45:00,1433.07,Cancelled
ORD03029,CUST0769,2025-12-30 04:25:00,1676.0,Placed
ORD03030,CUST0921,2026-04-27 02:16:00,731.99,Placed
ORD03031,CUST0825,2025-07-18 02:17:00,953.13,Cancelled
ORD03032,CUST0954,2025-06-06 11:45:00,750.93,Preparing
ORD03033,CUST0628,2026-03-12 15:06:00,1740.46,Out For Delivery
ORD03034,CUST0909,2025-05-22 18:59:00,1593.33,Cancelled
ORD03035,CUST0769,2025-01-24 23:13:00,826.11,Out For Delivery
ORD03036,CUST0374,2026-01-14 22:34:00,2052.94,Delivered
ORD03037,CUST0537,2025-09-17 02:53:00,1328.16,Placed
ORD03038,CUST0829,2026-03-28 04:07:00,1517.83,Delivered
ORD03039,CUST0448,2026-05-16 07:32:00,2267.25,Cancelled
ORD03040,CUST0216,2025-04-20 03:10:00,649.87,Cancelled
ORD03041,CUST0952,2026-03-27 14:00:00,596.17,Placed
ORD03042,CUST0900,2026-01-13 16:13:00,1433.38,Out For Delivery
ORD03043,CUST0509,2025-05-11 00:29:00,1066.45,Delivered
ORD03044,CUST0362,2025-07-25 00:00:00,1178.27,Preparing
ORD03045,CUST0873,2025-03-21 03:55:00,1989.86,Cancelled
ORD03046,CUST0951,2025-04-19 16:26:00,1389.24,Delivered
ORD03047,CUST0451,2025-03-10 13:16:00,617.18,Preparing
ORD03049,CUST0038,2026-04-06 12:25:00,1053.02,Out For Delivery
ORD03050,CUST0097,2025-04-04 06:16:00,735.1,Out For Delivery
ORD03051,CUST0593,2026-03-26 17:05:00,1350.05,Out For Delivery
ORD03052,CUST0360,2025-02-20 04:16:00,169.81,Delivered
ORD03053,CUST0699,2025-02-15 15:48:00,836.63,Preparing
ORD03054,CUST0973,2025-09-28 03:05:00,1843.87,Cancelled
ORD03055,CUST0840,2025-10-10 20:45:00,2336.92,Preparing
ORD03056,CUST0588,2026-01-22 06:58:00,1931.35,Delivered
ORD03057,CUST0345,2025-10-23 15:11:00,1206.92,Cancelled
ORD03058,CUST0582,2025-04-18 11:50:00,272.57,Out For Delivery
ORD03059,CUST0610,2025-02-07 18:22:00,1284.9,Cancelled
ORD03060,CUST0558,2026-02-14 09:11:00,1279.33,Preparing
ORD03061,CUST0014,2025-12-14 15:54:00,1284.9,Placed
ORD03062,CUST0230,2025-11-09 03:21:00,2420.84,Out For Delivery
ORD03063,CUST0423,2026-05-13 08:31:00,1919.54,Out For Delivery
ORD03064,CUST0090,2025-01-02 23:33:00,333.4,Delivered
ORD03065,CUST0257,2026-02-27 14:45:00,848.48,Cancelled
ORD03066,CUST0928,2025-09-04 07:33:00,164.23,Delivered
ORD03067,CUST0473,2025-12-08 07:24:00,2446.74,Cancelled
ORD03068,CUST0821,2025-04-03 06:29:00,833.33,Preparing
ORD03069,CUST0397,2025-10-18 18:28:00,2249.93,Out For Delivery
ORD03070,CUST0681,2026-03-09 20:23:00,1736.86,Cancelled
ORD03071,CUST0501,2025-08-28 00:07:00,905.54,Cancelled
ORD03072,CUST0693,2025-09-13 06:40:00,1284.9,Delivered
ORD03073,CUST0435,2025-09-18 10:26:00,1750.86,Cancelled
ORD03074,CUST0951,2026-01-23 16:21:00,1238.28,Out For Delivery
ORD03075,CUST0491,2026-03-18 18:18:00,2377.34,Preparing
ORD03076,CUST0279,2026-03-29 15:03:00,581.83,Delivered
ORD03077,CUST0435,2026-03-30 11:38:00,2192.51,Out For Delivery
ORD03078,CUST0672,2026-01-15 12:24:00,2066.24,Out For Delivery
ORD03079,CUST0358,2025-07-01 20:51:00,760.18,Delivered
ORD03080,CUST0664,2025-01-19 22:40:00,156.44,Out For Delivery
ORD03081,CUST0615,2025-11-28 00:35:00,1730.14,Cancelled
ORD03082,CUST0233,2025-11-25 19:16:00,164.77,Delivered
ORD03083,CUST0568,2026-03-20 01:49:00,1359.94,Out For Delivery
ORD03084,CUST0747,2025-10-01 11:59:00,552.37,Cancelled
ORD03085,CUST0389,2025-06-05 23:33:00,2305.13,Placed
ORD03086,CUST0057,2026-05-11 08:05:00,1832.11,Delivered
ORD03087,CUST0724,2025-05-12 00:20:00,2025.2,Preparing
ORD03088,CUST0891,2025-09-30 14:40:00,594.34,Out For Delivery
ORD03089,CUST0664,2025-08-07 08:44:00,1992.84,Delivered
ORD03090,CUST0254,2025-04-22 04:57:00,2073.37,Cancelled
ORD03091,CUST0344,2025-11-01 04:50:00,2391.83,Cancelled
ORD03092,CUST0055,2026-03-26 02:01:00,1274.16,Placed
ORD03093,CUST0699,2026-03-24 19:20:00,817.67,Cancelled
ORD03094,CUST0488,2025-10-17 20:30:00,571.15,Preparing
ORD03096,CUST0541,2025-10-30 06:54:00,2370.01,Out For Delivery
ORD03097,CUST0703,2025-04-04 13:02:00,1221.62,Delivered
ORD03098,CUST0444,2026-01-23 15:03:00,1627.62,Cancelled
ORD03099,CUST0164,2025-11-04 05:15:00,1057.9,Placed
ORD03100,CUST0131,2025-04-07 15:29:00,1535.73,Cancelled
ORD03101,CUST0689,2025-02-22 22:47:00,2282.14,Preparing
ORD03102,CUST0457,2025-01-05 10:58:00,1968.4,Placed
ORD03103,CUST0046,2025-11-18 12:54:00,385.85,Placed
ORD03104,CUST0508,2025-01-19 14:33:00,1390.82,Out For Delivery
ORD03105,CUST0525,2026-05-12 06:51:00,710.33,Out For Delivery
ORD03106,CUST0887,2025-06-18 21:18:00,117.37,Out For Delivery
ORD03107,CUST0491,2025-04-05 16:03:00,553.94,Delivered
ORD03108,CUST0251,2026-02-10 21:50:00,2466.47,Preparing
ORD03109,CUST0505,2026-01-17 16:20:00,1306.18,Out For Delivery
ORD03110,CUST0911,2025-01-22 17:35:00,2262.4,Cancelled
ORD03111,CUST0191,2026-05-13 20:02:00,1284.9,Delivered
ORD03112,CUST0351,2025-03-21 13:39:00,229.8,Out For Delivery
ORD03113,CUST0665,2025-01-20 04:38:00,1680.15,Delivered
ORD03114,CUST0983,2025-11-04 05:58:00,2139.25,Delivered
ORD03115,CUST0251,2025-01-16 14:38:00,381.61,Out For Delivery
