user_id,user_name,city,effective_from,effective_to,is_current
U960,User_959,Bangalore,2026-04-16,,True
U961,User_960,Mumbai,2026-01-01,,True
U962,User_961,Mumbai,2026-01-01,,True
U963,User_962,Mumbai,2026-01-01,2026-04-15,False
U963,User_962,Bangalore,2026-04-16,,True
U964,User_963,Jaipur,2026-01-01,,True
U965,User_964,Jaipur,2026-01-01,,True
U966,User_965,Mumbai,2026-01-01,,True
U967,User_966,Delhi,2026-01-01,,True
U968,User_967,Jaipur,2026-01-01,,True
U969,User_968,Bangalore,2026-01-01,2026-04-15,False
U969,User_968,Delhi,2026-04-16,,True
U970,User_969,Delhi,2026-01-01,,True
U971,User_970,Mumbai,2026-01-01,,True
U972,User_971,Bangalore,2026-01-01,2026-04-15,False
U972,User_971,Jaipur,2026-04-16,,True
U973,User_972,Jaipur,2026-01-01,,True
U974,User_973,Mumbai,2026-01-01,,True
U975,User_974,Delhi,2026-01-01,2026-04-15,False
U975,User_974,Bangalore,2026-04-16,,True
U976,User_975,Mumbai,2026-01-01,,True
U977,User_976,Delhi,2026-01-01,2026-04-15,False
U977,User_976,Bangalore,2026-04-16,,True
U978,User_977,Jaipur,2026-01-01,,True
U979,User_978,Mumbai,2026-01-01,,True
U980,User_979,Delhi,2026-01-01,2026-04-15,False
U980,User_979,Mumbai,2026-04-16,,True
U981,User_980,Jaipur,2026-01-01,,True
U982,User_981,Delhi,2026-01-01,,True
U983,User_982,Delhi,2026-01-01,,True
U984,User_983,Delhi,2026-01-01,2026-04-15,False
U984,User_983,Jaipur,2026-04-16,,True
U985,User_984,Bangalore,2026-01-01,,True
U986,User_985,Bangalore,2026-01-01,,True
U987,User_986,Bangalore,2026-01-01,,True
U988,User_987,Mumbai,2026-01-01,,True
U989,User_988,Jaipur,2026-01-01,,True
U990,User_989,Jaipur,2026-01-01,,True
U991,User_990,Mumbai,2026-01-01,,True
U992,User_991,Delhi,2026-01-01,,True
U993,User_992,Delhi,2026-01-01,,True
U994,User_993,Mumbai,2026-01-01,,True
U995,User_994,Mumbai,2026-01-01,,True
U996,User_995,Delhi,2026-01-01,,True
U997,User_996,Bangalore,2026-01-01,,True
U998,User_997,Mumbai,2026-01-01,,True
U999,User_998,Bangalore,2026-01-01,,True
U1000,User_999,Jaipur,2026-01-01,,True
