order_id,status,updated_at
ORD2817,Delivered,2026-04-17 13:56:00
ORD2818,Placed,2026-04-17 17:20:00
ORD2818,Cancelled,2026-04-17 17:26:00
ORD2819,Placed,2026-04-17 18:59:00
ORD2819,Preparing,2026-04-17 19:09:00
ORD2819,Out For Delivery,2026-04-17 19:17:00
ORD2819,Delivered,2026-04-17 19:22:00
ORD282,Placed,2026-04-17 14:59:00
ORD282,Preparing,2026-04-17 15:08:00
ORD282,Out For Delivery,2026-04-17 15:22:00
ORD282,Delivered,2026-04-17 15:28:00
ORD2820,Placed,2026-04-17 10:14:00
ORD2820,Cancelled,2026-04-17 10:25:00
ORD2821,Placed,2026-04-17 19:30:00
ORD2821,Preparing,2026-04-17 19:38:00
ORD2821,Out For Delivery,2026-04-17 19:46:00
ORD2821,Delivered,2026-04-17 20:01:00
ORD2822,Placed,2026-04-17 19:14:00
ORD2822,Preparing,2026-04-17 19:24:00
ORD2822,Out For Delivery,2026-04-17 19:33:00
ORD2822,Delivered,2026-04-17 19:48:00
ORD2823,Placed,2026-04-17 15:55:00
ORD2823,Preparing,2026-04-17 16:07:00
ORD2823,Out For Delivery,2026-04-17 16:15:00
ORD2823,Delivered,2026-04-17 16:29:00
ORD2824,Placed,2026-04-17 13:08:00
ORD2824,Cancelled,2026-04-17 13:18:00
ORD2825,Placed,2026-04-17 19:46:00
ORD2825,Cancelled,2026-04-17 19:54:00
ORD2826,Placed,2026-04-17 14:02:00
ORD2826,Preparing,2026-04-17 14:13:00
ORD2826,Out For Delivery,2026-04-17 14:23:00
ORD2826,Delivered,2026-04-17 14:32:00
ORD2827,Placed,2026-04-17 15:01:00
ORD2827,Cancelled,2026-04-17 15:11:00
ORD2828,Placed,2026-04-17 20:00:00
ORD2828,Preparing,2026-04-17 20:05:00
ORD2828,Out For Delivery,2026-04-17 20:10:00
ORD2828,Delivered,2026-04-17 20:21:00
ORD2829,Placed,2026-04-17 19:38:00
ORD2829,Preparing,2026-04-17 19:46:00
ORD2829,Out For Delivery,2026-04-17 19:53:00
ORD2829,Delivered,2026-04-17 20:03:00
ORD283,Placed,2026-04-17 18:40:00
ORD283,Preparing,2026-04-17 18:49:00
ORD283,Out For Delivery,2026-04-17 19:04:00
ORD283,Delivered,2026-04-17 19:18:00
ORD2830,Placed,2026-04-17 14:08:00
ORD2830,Preparing,2026-04-17 14:16:00
ORD2830,Out For Delivery,2026-04-17 14:31:00
ORD2830,Delivered,2026-04-17 14:43:00
ORD2831,Placed,2026-04-17 11:43:00
ORD2831,Preparing,2026-04-17 11:50:00
ORD2831,Out For Delivery,2026-04-17 11:55:00
ORD2831,Delivered,2026-04-17 12:07:00
ORD2832,Placed,2026-04-17 14:08:00
ORD2832,Cancelled,2026-04-17 14:20:00
ORD2833,Placed,2026-04-17 18:09:00
ORD2833,Preparing,2026-04-17 18:21:00
ORD2833,Out For Delivery,2026-04-17 18:28:00
ORD2833,Delivered,2026-04-17 18:35:00
ORD2834,Placed,2026-04-17 10:37:00
ORD2834,Preparing,2026-04-17 10:47:00
ORD2834,Out For Delivery,2026-04-17 10:59:00
ORD2834,Delivered,2026-04-17 11:06:00
ORD2835,Placed,2026-04-17 14:27:00
ORD2835,Preparing,2026-04-17 14:42:00
ORD2835,Out For Delivery,2026-04-17 14:55:00
ORD2835,Delivered,2026-04-17 15:08:00
ORD2836,Placed,2026-04-17 15:18:00
ORD2836,Preparing,2026-04-17 15:27:00
ORD2836,Out For Delivery,2026-04-17 15:37:00
ORD2836,Delivered,2026-04-17 15:51:00
ORD2837,Placed,2026-04-17 18:37:00
ORD2837,Preparing,2026-04-17 18:44:00
ORD2837,Out For Delivery,2026-04-17 18:59:00
ORD2837,Delivered,2026-04-17 19:05:00
ORD2838,Placed,2026-04-17 17:53:00
ORD2838,Preparing,2026-04-17 18:07:00
ORD2838,Out For Delivery,2026-04-17 18:14:00
ORD2838,Delivered,2026-04-17 18:24:00
ORD2839,Placed,2026-04-17 18:26:00
ORD2839,Preparing,2026-04-17 18:33:00
ORD2839,Out For Delivery,2026-04-17 18:45:00
ORD2839,Delivered,2026-04-17 18:59:00
ORD284,Placed,2026-04-17 14:16:00
ORD284,Preparing,2026-04-17 14:21:00
ORD284,Out For Delivery,2026-04-17 14:36:00
ORD284,Delivered,2026-04-17 14:51:00
ORD2840,Placed,2026-04-17 16:27:00
ORD2840,Preparing,2026-04-17 16:32:00
ORD2840,Out For Delivery,2026-04-17 16:46:00
ORD2840,Delivered,2026-04-17 16:57:00
ORD2841,Placed,2026-04-17 12:46:00
ORD2841,Preparing,2026-04-17 12:58:00
ORD2841,Out For Delivery,2026-04-17 13:06:00
ORD2841,Delivered,2026-04-17 13:16:00
ORD2842,Placed,2026-04-17 16:46:00
ORD2842,Cancelled,2026-04-17 17:00:00
ORD2843,Placed,2026-04-17 14:17:00
ORD2843,Cancelled,2026-04-17 14:23:00
ORD2844,Placed,2026-04-17 10:18:00
ORD2844,Cancelled,2026-04-17 10:33:00
ORD2845,Placed,2026-04-17 19:24:00
ORD2845,Cancelled,2026-04-17 19:29:00
ORD2846,Placed,2026-04-17 17:08:00
ORD2846,Preparing,2026-04-17 17:14:00
ORD2846,Out For Delivery,2026-04-17 17:29:00
ORD2846,Delivered,2026-04-17 17:34:00
ORD2847,Placed,2026-04-17 17:33:00
ORD2847,Preparing,2026-04-17 17:45:00
ORD2847,Out For Delivery,2026-04-17 17:59:00
ORD2847,Delivered,2026-04-17 18:10:00
ORD2848,Placed,2026-04-17 16:04:00
ORD2848,Preparing,2026-04-17 16:11:00
ORD2848,Out For Delivery,2026-04-17 16:25:00
ORD2848,Delivered,2026-04-17 16:31:00
ORD2849,Placed,2026-04-17 17:13:00
ORD2849,Preparing,2026-04-17 17:27:00
ORD2849,Out For Delivery,2026-04-17 17:40:00
ORD2849,Delivered,2026-04-17 17:46:00
ORD285,Placed,2026-04-17 13:38:00
ORD285,Preparing,2026-04-17 13:51:00
ORD285,Out For Delivery,2026-04-17 13:57:00
ORD285,Delivered,2026-04-17 14:09:00
ORD2850,Placed,2026-04-17 15:39:00
ORD2850,Preparing,2026-04-17 15:53:00
ORD2850,Out For Delivery,2026-04-17 15:58:00
ORD2850,Delivered,2026-04-17 16:06:00
ORD2851,Placed,2026-04-17 10:29:00
ORD2851,Preparing,2026-04-17 10:42:00
ORD2851,Out For Delivery,2026-04-17 10:57:00
ORD2851,Delivered,2026-04-17 11:06:00
ORD2852,Placed,2026-04-17 12:49:00
ORD2852,Preparing,2026-04-17 13:01:00
ORD2852,Out For Delivery,2026-04-17 13:06:00
ORD2852,Delivered,2026-04-17 13:12:00
ORD2853,Placed,2026-04-17 18:10:00
ORD2853,Preparing,2026-04-17 18:24:00
ORD2853,Out For Delivery,2026-04-17 18:37:00
ORD2853,Delivered,2026-04-17 18:49:00
ORD2854,Placed,2026-04-17 16:03:00
ORD2854,Preparing,2026-04-17 16:13:00
ORD2854,Out For Delivery,2026-04-17 16:27:00
ORD2854,Delivered,2026-04-17 16:40:00
ORD2855,Placed,2026-04-17 14:12:00
ORD2855,Preparing,2026-04-17 14:21:00
ORD2855,Out For Delivery,2026-04-17 14:28:00
ORD2855,Delivered,2026-04-17 14:35:00
ORD2856,Placed,2026-04-17 17:34:00
ORD2856,Preparing,2026-04-17 17:45:00
ORD2856,Out For Delivery,2026-04-17 17:53:00
ORD2856,Delivered,2026-04-17 18:00:00
ORD2857,Placed,2026-04-17 18:45:00
ORD2857,Preparing,2026-04-17 18:55:00
ORD2857,Out For Delivery,2026-04-17 19:02:00
ORD2857,Delivered,2026-04-17 19:12:00
ORD2858,Placed,2026-04-17 18:51:00
ORD2858,Preparing,2026-04-17 18:56:00
ORD2858,Out For Delivery,2026-04-17 19:11:00
ORD2858,Delivered,2026-04-17 19:23:00
ORD2859,Placed,2026-04-17 16:13:00
ORD2859,Preparing,2026-04-17 16:21:00
ORD2859,Out For Delivery,2026-04-17 16:36:00
ORD2859,Delivered,2026-04-17 16:46:00
ORD286,Placed,2026-04-17 12:20:00
ORD286,Preparing,2026-04-17 12:27:00
ORD286,Out For Delivery,2026-04-17 12:32:00
ORD286,Delivered,2026-04-17 12:45:00
ORD2860,Placed,2026-04-17 14:53:00
ORD2860,Preparing,2026-04-17 15:07:00
ORD2860,Out For Delivery,2026-04-17 15:14:00
ORD2860,Delivered,2026-04-17 15:28:00
ORD2861,Placed,2026-04-17 17:13:00
ORD2861,Cancelled,2026-04-17 17:26:00
ORD2862,Placed,2026-04-17 17:36:00
ORD2862,Cancelled,2026-04-17 17:45:00
ORD2863,Placed,2026-04-17 18:55:00
ORD2863,Preparing,2026-04-17 19:05:00
ORD2863,Out For Delivery,2026-04-17 19:16:00
ORD2863,Delivered,2026-04-17 19:23:00
ORD2864,Placed,2026-04-17 11:05:00
ORD2864,Preparing,2026-04-17 11:15:00
ORD2864,Out For Delivery,2026-04-17 11:28:00
ORD2864,Delivered,2026-04-17 11:37:00
ORD2865,Placed,2026-04-17 13:46:00
ORD2865,Preparing,2026-04-17 13:56:00
ORD2865,Out For Delivery,2026-04-17 14:08:00
ORD2865,Delivered,2026-04-17 14:17:00
ORD2866,Placed,2026-04-17 17:29:00
ORD2866,Preparing,2026-04-17 17:39:00
ORD2866,Out For Delivery,2026-04-17 17:47:00
ORD2866,Delivered,2026-04-17 17:53:00
ORD2867,Placed,2026-04-17 19:08:00
ORD2867,Preparing,2026-04-17 19:20:00
ORD2867,Out For Delivery,2026-04-17 19:27:00
ORD2867,Delivered,2026-04-17 19:36:00
ORD2868,Placed,2026-04-17 16:08:00
ORD2868,Preparing,2026-04-17 16:20:00
ORD2868,Out For Delivery,2026-04-17 16:33:00
ORD2868,Delivered,2026-04-17 16:40:00
ORD2869,Placed,2026-04-17 14:27:00
ORD2869,Preparing,2026-04-17 14:33:00
ORD2869,Out For Delivery,2026-04-17 14:48:00
ORD2869,Delivered,2026-04-17 15:00:00
ORD287,Placed,2026-04-17 18:27:00
ORD287,Preparing,2026-04-17 18:41:00
ORD287,Out For Delivery,2026-04-17 18:53:00
ORD287,Delivered,2026-04-17 18:59:00
ORD2870,Placed,2026-04-17 10:36:00
ORD2870,Preparing,2026-04-17 10:41:00
ORD2870,Out For Delivery,2026-04-17 10:46:00
ORD2870,Delivered,2026-04-17 10:52:00
ORD2871,Placed,2026-04-17 19:03:00
ORD2871,Cancelled,2026-04-17 19:09:00
ORD2872,Placed,2026-04-17 18:34:00
ORD2872,Cancelled,2026-04-17 18:39:00
ORD2873,Placed,2026-04-17 17:59:00
ORD2873,Preparing,2026-04-17 18:08:00
ORD2873,Out For Delivery,2026-04-17 18:21:00
ORD2873,Delivered,2026-04-17 18:28:00
ORD2874,Placed,2026-04-17 13:32:00
ORD2874,Preparing,2026-04-17 13:42:00
ORD2874,Out For Delivery,2026-04-17 13:54:00
ORD2874,Delivered,2026-04-17 14:01:00
ORD2875,Placed,2026-04-17 19:42:00
ORD2875,Preparing,2026-04-17 19:55:00
ORD2875,Out For Delivery,2026-04-17 20:09:00
ORD2875,Delivered,2026-04-17 20:22:00
ORD2876,Placed,2026-04-17 13:56:00
ORD2876,Preparing,2026-04-17 14:11:00
ORD2876,Out For Delivery,2026-04-17 14:19:00
ORD2876,Delivered,2026-04-17 14:33:00
ORD2877,Placed,2026-04-17 18:29:00
ORD2877,Preparing,2026-04-17 18:38:00
ORD2877,Out For Delivery,2026-04-17 18:43:00
ORD2877,Delivered,2026-04-17 18:56:00
ORD2878,Placed,2026-04-17 15:01:00
ORD2878,Preparing,2026-04-17 15:06:00
ORD2878,Out For Delivery,2026-04-17 15:13:00
ORD2878,Delivered,2026-04-17 15:27:00
ORD2879,Placed,2026-04-17 16:37:00
ORD2879,Preparing,2026-04-17 16:52:00
ORD2879,Out For Delivery,2026-04-17 17:00:00
ORD2879,Delivered,2026-04-17 17:13:00
ORD288,Placed,2026-04-17 19:10:00
ORD288,Preparing,2026-04-17 19:22:00
ORD288,Out For Delivery,2026-04-17 19:33:00
ORD288,Delivered,2026-04-17 19:38:00
ORD2880,Placed,2026-04-17 14:58:00
ORD2880,Preparing,2026-04-17 15:09:00
ORD2880,Out For Delivery,2026-04-17 15:15:00
ORD2880,Delivered,2026-04-17 15:27:00
ORD2881,Placed,2026-04-17 17:28:00
ORD2881,Preparing,2026-04-17 17:42:00
ORD2881,Out For Delivery,2026-04-17 17:51:00
ORD2881,Delivered,2026-04-17 18:05:00
ORD2882,Placed,2026-04-17 11:51:00
ORD2882,Preparing,2026-04-17 11:59:00
ORD2882,Out For Delivery,2026-04-17 12:11:00
ORD2882,Delivered,2026-04-17 12:25:00
ORD2883,Placed,2026-04-17 15:53:00
ORD2883,Preparing,2026-04-17 15:59:00
ORD2883,Out For Delivery,2026-04-17 16:11:00
ORD2883,Delivered,2026-04-17 16:21:00
ORD2884,Placed,2026-04-17 16:54:00
ORD2884,Preparing,2026-04-17 17:03:00
ORD2884,Out For Delivery,2026-04-17 17:08:00
ORD2884,Delivered,2026-04-17 17:23:00
ORD2885,Placed,2026-04-17 17:51:00
ORD2885,Preparing,2026-04-17 18:00:00
ORD2885,Out For Delivery,2026-04-17 18:07:00
ORD2885,Delivered,2026-04-17 18:14:00
ORD2886,Placed,2026-04-17 12:21:00
ORD2886,Preparing,2026-04-17 12:33:00
ORD2886,Out For Delivery,2026-04-17 12:38:00
ORD2886,Delivered,2026-04-17 12:51:00
ORD2887,Placed,2026-04-17 18:15:00
ORD2887,Cancelled,2026-04-17 18:29:00
ORD2888,Placed,2026-04-17 18:58:00
ORD2888,Cancelled,2026-04-17 19:13:00
ORD2889,Placed,2026-04-17 20:00:00
ORD2889,Preparing,2026-04-17 20:08:00
ORD2889,Out For Delivery,2026-04-17 20:21:00
ORD2889,Delivered,2026-04-17 20:33:00
ORD289,Placed,2026-04-17 12:24:00
ORD289,Preparing,2026-04-17 12:29:00
ORD289,Out For Delivery,2026-04-17 12:36:00
ORD289,Delivered,2026-04-17 12:42:00
ORD2890,Placed,2026-04-17 16:23:00
ORD2890,Preparing,2026-04-17 16:36:00
ORD2890,Out For Delivery,2026-04-17 16:45:00
ORD2890,Delivered,2026-04-17 17:00:00
ORD2891,Placed,2026-04-17 18:58:00
ORD2891,Preparing,2026-04-17 19:09:00
ORD2891,Out For Delivery,2026-04-17 19:16:00
ORD2891,Delivered,2026-04-17 19:28:00
ORD2892,Placed,2026-04-17 16:29:00
ORD2892,Preparing,2026-04-17 16:39:00
ORD2892,Out For Delivery,2026-04-17 16:46:00
ORD2892,Delivered,2026-04-17 16:57:00
ORD2893,Placed,2026-04-17 10:24:00
ORD2893,Preparing,2026-04-17 10:38:00
ORD2893,Out For Delivery,2026-04-17 10:48:00
ORD2893,Delivered,2026-04-17 10:56:00
ORD2894,Placed,2026-04-17 14:40:00
ORD2894,Preparing,2026-04-17 14:49:00
ORD2894,Out For Delivery,2026-04-17 15:01:00
ORD2894,Delivered,2026-04-17 15:07:00
ORD2895,Placed,2026-04-17 18:59:00
ORD2895,Preparing,2026-04-17 19:11:00
ORD2895,Out For Delivery,2026-04-17 19:16:00
ORD2895,Delivered,2026-04-17 19:28:00
ORD2896,Placed,2026-04-17 12:45:00
ORD2896,Preparing,2026-04-17 12:53:00
ORD2896,Out For Delivery,2026-04-17 12:59:00
ORD2896,Delivered,2026-04-17 13:10:00
ORD2897,Placed,2026-04-17 13:07:00
ORD2897,Preparing,2026-04-17 13:12:00
ORD2897,Out For Delivery,2026-04-17 13:17:00
ORD2897,Delivered,2026-04-17 13:28:00
ORD2898,Placed,2026-04-17 10:15:00
ORD2898,Preparing,2026-04-17 10:21:00
ORD2898,Out For Delivery,2026-04-17 10:27:00
ORD2898,Delivered,2026-04-17 10:33:00
ORD2899,Placed,2026-04-17 15:39:00
ORD2899,Preparing,2026-04-17 15:45:00
ORD2899,Out For Delivery,2026-04-17 15:57:00
ORD2899,Delivered,2026-04-17 16:06:00
ORD29,Placed,2026-04-17 19:27:00
ORD29,Cancelled,2026-04-17 19:37:00
ORD290,Placed,2026-04-17 14:47:00
ORD290,Preparing,2026-04-17 15:00:00
ORD290,Out For Delivery,2026-04-17 15:08:00
ORD290,Delivered,2026-04-17 15:16:00
ORD2900,Placed,2026-04-17 15:54:00
ORD2900,Preparing,2026-04-17 16:01:00
ORD2900,Out For Delivery,2026-04-17 16:14:00
ORD2900,Delivered,2026-04-17 16:20:00
ORD2901,Placed,2026-04-17 18:20:00
ORD2901,Preparing,2026-04-17 18:33:00
ORD2901,Out For Delivery,2026-04-17 18:46:00
ORD2901,Delivered,2026-04-17 19:01:00
ORD2902,Placed,2026-04-17 12:00:00
ORD2902,Preparing,2026-04-17 12:10:00
ORD2902,Out For Delivery,2026-04-17 12:22:00
ORD2902,Delivered,2026-04-17 12:36:00
ORD2903,Placed,2026-04-17 11:59:00
ORD2903,Preparing,2026-04-17 12:06:00
ORD2903,Out For Delivery,2026-04-17 12:14:00
ORD2903,Delivered,2026-04-17 12:23:00
ORD2904,Placed,2026-04-17 16:10:00
ORD2904,Preparing,2026-04-17 16:19:00
ORD2904,Out For Delivery,2026-04-17 16:24:00
ORD2904,Delivered,2026-04-17 16:29:00
ORD2905,Placed,2026-04-17 13:40:00
ORD2905,Preparing,2026-04-17 13:52:00
ORD2905,Out For Delivery,2026-04-17 14:02:00
ORD2905,Delivered,2026-04-17 14:09:00
ORD2906,Placed,2026-04-17 12:58:00
ORD2906,Cancelled,2026-04-17 13:03:00
ORD2907,Placed,2026-04-17 19:17:00
ORD2907,Preparing,2026-04-17 19:28:00
ORD2907,Out For Delivery,2026-04-17 19:43:00
ORD2907,Delivered,2026-04-17 19:48:00
ORD2908,Placed,2026-04-17 16:11:00
ORD2908,Preparing,2026-04-17 16:18:00
ORD2908,Out For Delivery,2026-04-17 16:26:00
ORD2908,Delivered,2026-04-17 16:37:00
ORD2909,Placed,2026-04-17 15:55:00
ORD2909,Preparing,2026-04-17 16:08:00
ORD2909,Out For Delivery,2026-04-17 16:23:00
ORD2909,Delivered,2026-04-17 16:35:00
ORD291,Placed,2026-04-17 19:31:00
ORD291,Cancelled,2026-04-17 19:42:00
ORD2910,Placed,2026-04-17 10:27:00
ORD2910,Preparing,2026-04-17 10:35:00
ORD2910,Out For Delivery,2026-04-17 10:44:00
ORD2910,Delivered,2026-04-17 10:51:00
ORD2911,Placed,2026-04-17 20:09:00
ORD2911,Preparing,2026-04-17 20:20:00
ORD2911,Out For Delivery,2026-04-17 20:31:00
ORD2911,Delivered,2026-04-17 20:39:00
ORD2912,Placed,2026-04-17 10:10:00
ORD2912,Preparing,2026-04-17 10:21:00
ORD2912,Out For Delivery,2026-04-17 10:27:00
ORD2912,Delivered,2026-04-17 10:41:00
ORD2913,Placed,2026-04-17 16:37:00
ORD2913,Cancelled,2026-04-17 16:48:00
ORD2914,Placed,2026-04-17 13:18:00
ORD2914,Preparing,2026-04-17 13:32:00
ORD2914,Out For Delivery,2026-04-17 13:40:00
ORD2914,Delivered,2026-04-17 13:55:00
ORD2915,Placed,2026-04-17 15:40:00
ORD2915,Cancelled,2026-04-17 15:46:00
ORD2916,Placed,2026-04-17 18:49:00
ORD2916,Preparing,2026-04-17 18:58:00
ORD2916,Out For Delivery,2026-04-17 19:06:00
ORD2916,Delivered,2026-04-17 19:19:00
ORD2917,Placed,2026-04-17 11:00:00
ORD2917,Preparing,2026-04-17 11:07:00
ORD2917,Out For Delivery,2026-04-17 11:22:00
ORD2917,Delivered,2026-04-17 11:34:00
ORD2918,Placed,2026-04-17 12:22:00
ORD2918,Preparing,2026-04-17 12:30:00
ORD2918,Out For Delivery,2026-04-17 12:35:00
ORD2918,Delivered,2026-04-17 12:46:00
ORD2919,Placed,2026-04-17 16:14:00
ORD2919,Preparing,2026-04-17 16:19:00
ORD2919,Out For Delivery,2026-04-17 16:26:00
ORD2919,Delivered,2026-04-17 16:39:00
ORD292,Placed,2026-04-17 10:23:00
ORD292,Preparing,2026-04-17 10:31:00
ORD292,Out For Delivery,2026-04-17 10:41:00
ORD292,Delivered,2026-04-17 10:52:00
ORD2920,Placed,2026-04-17 15:02:00
ORD2920,Preparing,2026-04-17 15:14:00
ORD2920,Out For Delivery,2026-04-17 15:19:00
ORD2920,Delivered,2026-04-17 15:34:00
ORD2921,Placed,2026-04-17 10:53:00
ORD2921,Preparing,2026-04-17 11:07:00
ORD2921,Out For Delivery,2026-04-17 11:22:00
ORD2921,Delivered,2026-04-17 11:31:00
ORD2922,Placed,2026-04-17 13:16:00
ORD2922,Preparing,2026-04-17 13:25:00
ORD2922,Out For Delivery,2026-04-17 13:30:00
ORD2922,Delivered,2026-04-17 13:45:00
ORD2923,Placed,2026-04-17 13:59:00
ORD2923,Preparing,2026-04-17 14:10:00
ORD2923,Out For Delivery,2026-04-17 14:23:00
ORD2923,Delivered,2026-04-17 14:29:00
ORD2924,Placed,2026-04-17 15:42:00
ORD2924,Preparing,2026-04-17 15:57:00
ORD2924,Out For Delivery,2026-04-17 16:08:00
ORD2924,Delivered,2026-04-17 16:19:00
ORD2925,Placed,2026-04-17 12:01:00
ORD2925,Cancelled,2026-04-17 12:11:00
ORD2926,Placed,2026-04-17 12:04:00
ORD2926,Preparing,2026-04-17 12:17:00
ORD2926,Out For Delivery,2026-04-17 12:24:00
ORD2926,Delivered,2026-04-17 12:38:00
ORD2927,Placed,2026-04-17 11:39:00
ORD2927,Preparing,2026-04-17 11:47:00
ORD2927,Out For Delivery,2026-04-17 11:55:00
ORD2927,Delivered,2026-04-17 12:09:00
ORD2928,Placed,2026-04-17 12:07:00
ORD2928,Preparing,2026-04-17 12:18:00
ORD2928,Out For Delivery,2026-04-17 12:25:00
ORD2928,Delivered,2026-04-17 12:37:00
ORD2929,Placed,2026-04-17 12:52:00
ORD2929,Preparing,2026-04-17 13:07:00
ORD2929,Out For Delivery,2026-04-17 13:13:00
ORD2929,Delivered,2026-04-17 13:21:00
ORD293,Placed,2026-04-17 18:33:00
ORD293,Preparing,2026-04-17 18:46:00
ORD293,Out For Delivery,2026-04-17 18:53:00
ORD293,Delivered,2026-04-17 19:03:00
ORD2930,Placed,2026-04-17 12:58:00
ORD2930,Preparing,2026-04-17 13:06:00
ORD2930,Out For Delivery,2026-04-17 13:17:00
ORD2930,Delivered,2026-04-17 13:29:00
ORD2931,Placed,2026-04-17 18:53:00
ORD2931,Preparing,2026-04-17 19:07:00
ORD2931,Out For Delivery,2026-04-17 19:21:00
ORD2931,Delivered,2026-04-17 19:36:00
ORD2932,Placed,2026-04-17 14:35:00
ORD2932,Preparing,2026-04-17 14:40:00
ORD2932,Out For Delivery,2026-04-17 14:52:00
ORD2932,Delivered,2026-04-17 15:02:00
ORD2933,Placed,2026-04-17 15:45:00
ORD2933,Preparing,2026-04-17 15:52:00
ORD2933,Out For Delivery,2026-04-17 16:03:00
ORD2933,Delivered,2026-04-17 16:12:00
ORD2934,Placed,2026-04-17 12:31:00
ORD2934,Cancelled,2026-04-17 12:41:00
ORD2935,Placed,2026-04-17 10:14:00
ORD2935,Preparing,2026-04-17 10:25:00
ORD2935,Out For Delivery,2026-04-17 10:34:00
ORD2935,Delivered,2026-04-17 10:49:00
ORD2936,Placed,2026-04-17 16:44:00
ORD2936,Preparing,2026-04-17 16:52:00
ORD2936,Out For Delivery,2026-04-17 16:58:00
ORD2936,Delivered,2026-04-17 17:08:00
ORD2937,Placed,2026-04-17 19:56:00
ORD2937,Cancelled,2026-04-17 20:06:00
ORD2938,Placed,2026-04-17 17:43:00
ORD2938,Preparing,2026-04-17 17:53:00
ORD2938,Out For Delivery,2026-04-17 18:06:00
ORD2938,Delivered,2026-04-17 18:13:00
ORD2939,Placed,2026-04-17 14:58:00
ORD2939,Preparing,2026-04-17 15:12:00
ORD2939,Out For Delivery,2026-04-17 15:18:00
ORD2939,Delivered,2026-04-17 15:23:00
ORD294,Placed,2026-04-17 15:19:00
ORD294,Preparing,2026-04-17 15:29:00
ORD294,Out For Delivery,2026-04-17 15:39:00
ORD294,Delivered,2026-04-17 15:50:00
ORD2940,Placed,2026-04-17 12:48:00
ORD2940,Cancelled,2026-04-17 13:00:00
ORD2941,Placed,2026-04-17 17:15:00
ORD2941,Preparing,2026-04-17 17:28:00
ORD2941,Out For Delivery,2026-04-17 17:39:00
ORD2941,Delivered,2026-04-17 17:50:00
ORD2942,Placed,2026-04-17 18:27:00
ORD2942,Preparing,2026-04-17 18:42:00
ORD2942,Out For Delivery,2026-04-17 18:53:00
ORD2942,Delivered,2026-04-17 18:58:00
ORD2943,Placed,2026-04-17 12:06:00
ORD2943,Preparing,2026-04-17 12:21:00
ORD2943,Out For Delivery,2026-04-17 12:27:00
ORD2943,Delivered,2026-04-17 12:32:00
ORD2944,Placed,2026-04-17 15:18:00
ORD2944,Preparing,2026-04-17 15:29:00
ORD2944,Out For Delivery,2026-04-17 15:44:00
ORD2944,Delivered,2026-04-17 15:51:00
ORD2945,Placed,2026-04-17 14:23:00
ORD2945,Preparing,2026-04-17 14:30:00
ORD2945,Out For Delivery,2026-04-17 14:45:00
ORD2945,Delivered,2026-04-17 14:54:00
ORD2946,Placed,2026-04-17 10:16:00
ORD2946,Preparing,2026-04-17 10:31:00
ORD2946,Out For Delivery,2026-04-17 10:42:00
ORD2946,Delivered,2026-04-17 10:47:00
ORD2947,Placed,2026-04-17 12:29:00
ORD2947,Preparing,2026-04-17 12:41:00
ORD2947,Out For Delivery,2026-04-17 12:51:00
ORD2947,Delivered,2026-04-17 13:00:00
ORD2948,Placed,2026-04-17 15:42:00
ORD2948,Cancelled,2026-04-17 15:49:00
ORD2949,Placed,2026-04-17 14:06:00
ORD2949,Preparing,2026-04-17 14:19:00
ORD2949,Out For Delivery,2026-04-17 14:24:00
ORD2949,Delivered,2026-04-17 14:29:00
ORD295,Placed,2026-04-17 13:08:00
ORD295,Preparing,2026-04-17 13:16:00
ORD295,Out For Delivery,2026-04-17 13:24:00
ORD295,Delivered,2026-04-17 13:38:00
ORD2950,Placed,2026-04-17 14:12:00
ORD2950,Preparing,2026-04-17 14:24:00
ORD2950,Out For Delivery,2026-04-17 14:36:00
ORD2950,Delivered,2026-04-17 14:41:00
ORD2951,Placed,2026-04-17 18:52:00
ORD2951,Cancelled,2026-04-17 18:57:00
ORD2952,Placed,2026-04-17 11:42:00
ORD2952,Preparing,2026-04-17 11:55:00
ORD2952,Out For Delivery,2026-04-17 12:05:00
ORD2952,Delivered,2026-04-17 12:15:00
ORD2953,Placed,2026-04-17 18:22:00
ORD2953,Cancelled,2026-04-17 18:27:00
ORD2954,Placed,2026-04-17 13:32:00
ORD2954,Preparing,2026-04-17 13:46:00
ORD2954,Out For Delivery,2026-04-17 14:00:00
ORD2954,Delivered,2026-04-17 14:06:00
ORD2955,Placed,2026-04-17 14:18:00
ORD2955,Preparing,2026-04-17 14:29:00
ORD2955,Out For Delivery,2026-04-17 14:42:00
ORD2955,Delivered,2026-04-17 14:53:00
ORD2956,Placed,2026-04-17 13:11:00
ORD2956,Preparing,2026-04-17 13:17:00
ORD2956,Out For Delivery,2026-04-17 13:26:00
ORD2956,Delivered,2026-04-17 13:31:00
ORD2957,Placed,2026-04-17 19:47:00
ORD2957,Preparing,2026-04-17 20:02:00
ORD2957,Out For Delivery,2026-04-17 20:09:00
ORD2957,Delivered,2026-04-17 20:19:00
ORD2958,Placed,2026-04-17 16:06:00
ORD2958,Preparing,2026-04-17 16:17:00
ORD2958,Out For Delivery,2026-04-17 16:29:00
ORD2958,Delivered,2026-04-17 16:40:00
ORD2959,Placed,2026-04-17 15:22:00
ORD2959,Preparing,2026-04-17 15:29:00
ORD2959,Out For Delivery,2026-04-17 15:38:00
ORD2959,Delivered,2026-04-17 15:53:00
ORD296,Placed,2026-04-17 10:38:00
