item_id,order_id,product_id,quantity,unit_price,subtotal
ITEM006062,ORD01396,PROD101,2,289.78,579.56
ITEM006063,ORD00263,PROD005,6,629.21,3775.26
ITEM006064,ORD03604,PROD045,4,75.18,300.72
ITEM006065,ORD999999,PROD114,2,627.34,1254.68
ITEM006066,ORD02704,PROD095,3,556.67,1670.01
ITEM006067,ORD01060,PROD098,2,717.71,1435.42
ITEM006068,ORD02754,PROD004,1,531.41,531.41
ITEM006069,ORD00751,PROD092,5,552.83,2764.15
ITEM006070,ORD02844,PROD030,1,375.13,375.13
ITEM006071,ORD01607,PROD052,1,472.71,472.71
ITEM006072,ORD00395,PROD130,4,432.08,1728.32
ITEM006073,ORD03622,PROD077,2,312.41,624.82
ITEM006074,ORD04655,PROD045,5,89.71,448.55
ITEM006075,ORD02989,PROD076,6,326.51,1959.06
ITEM006076,ORD00929,PROD028,5,418.59,2092.95
ITEM006077,ORD03060,PROD132,3,650.23,1950.69
ITEM006078,ORD04784,PROD040,6,700.12,4200.72
ITEM006079,ORD01246,PROD072,4,213.59,854.36
ITEM006080,ORD04208,PROD142,6,400.48,2402.88
ITEM006081,ORD04923,PROD028,4,226.5,906.0
ITEM006082,ORD04458,PROD134,4,691.88,2767.52
ITEM006083,ORD04556,PROD070,2,208.16,416.32
ITEM006084,ORD03674,PROD103,1,92.56,92.56
ITEM006085,ORD00174,PROD126,3,580.43,1741.29
ITEM006086,ORD04786,PROD137,0,78.12,468.72
ITEM006087,ORD02452,PROD058,1,324.53,324.53
ITEM006088,ORD04512,PROD129,4,54.54,218.16
ITEM006089,ORD00547,PROD064,2,624.96,1249.92
ITEM006090,ORD01795,PROD028,6,598.8,3592.8
ITEM006091,ORD999999,PROD022,4,704.14,2816.56
ITEM006092,ORD02017,PROD126,6,371.14,2226.84
ITEM006093,ORD00932,PROD113,5,177.61,888.05
ITEM006094,ORD02026,PROD023,6,355.36,2132.16
ITEM006095,ORD02946,PROD089,1,442.17,442.17
ITEM006096,ORD03490,PROD087,5,264.39,1321.95
ITEM006097,ORD03295,PROD089,1,212.83,212.83
ITEM006098,ORD04592,PROD011,6,303.39,1820.34
ITEM006099,ORD04061,PROD123,6,283.78,1702.68
ITEM006100,ORD04459,PROD101,5,382.79,1913.95
ITEM006101,ORD00328,PROD072,3,547.27,1641.81
ITEM006102,ORD01808,PROD126,1,580.5,580.5
ITEM006103,ORD00249,PROD067,6,781.38,4688.28
ITEM006104,ORD04412,PROD084,5,746.84,3734.2
ITEM006105,ORD03197,PROD112,4,628.38,2513.52
ITEM006106,ORD00641,PROD150,4,467.69,1870.76
ITEM006107,ORD999999,PROD148,5,468.92,2344.6
ITEM006108,ORD00836,PROD070,6,161.76,970.56
ITEM006109,ORD00160,PROD019,4,510.98,2043.92
ITEM006110,ORD05000,PROD122,3,484.12,1452.36
ITEM006111,ORD03209,PROD014,5,423.35,2116.75
ITEM006112,ORD04950,PROD114,4,356.34,1425.36
ITEM006113,ORD00309,PROD034,1,206.86,206.86
ITEM006114,ORD02805,PROD138,6,327.69,1966.14
ITEM006115,ORD01264,PROD041,5,290.0,1450.0
ITEM006116,ORD00944,PROD136,3,328.74,986.22
ITEM006117,ORD04497,PROD140,4,662.49,2649.96
ITEM006118,ORD02382,PROD028,4,569.26,2277.04
ITEM006119,ORD03866,PROD116,5,380.13,1900.65
ITEM006120,ORD04936,PROD061,1,681.93,681.93
ITEM006121,ORD03734,PROD072,3,241.41,724.23
ITEM006122,ORD03946,PROD010,2,95.87,191.74
ITEM006123,ORD03980,PROD063,5,106.99,534.95
ITEM006124,ORD01666,PROD012,1,223.1,223.1
ITEM006125,ORD04530,PROD074,2,797.66,1595.32
ITEM006126,ORD04783,PROD056,3,158.78,476.34
ITEM006127,ORD04828,PROD070,1,137.34,137.34
ITEM006128,ORD04265,PROD9999,3,251.52,754.56
ITEM006129,ORD01470,PROD109,2,387.18,774.36
ITEM006130,ORD01416,PROD041,3,71.85,215.55
ITEM006131,ORD02443,PROD018,3,316.5,949.5
ITEM006132,ORD04669,PROD150,1,241.04,241.04
ITEM006133,ORD999999,PROD008,4,190.84,763.36
ITEM006134,ORD04840,PROD130,3,381.0,1143.0
ITEM006135,ORD03227,PROD097,1,239.31,239.31
ITEM006136,ORD02673,PROD068,1,657.97,657.97
ITEM006137,ORD00169,PROD055,2,317.35,634.7
ITEM006138,ORD04846,PROD121,3,785.64,2356.92
ITEM006139,ORD04048,PROD019,1,363.36,363.36
ITEM006140,ORD01725,PROD116,2,491.01,982.02
ITEM006141,ORD01725,PROD022,2,689.42,1378.84
ITEM006142,ORD01987,PROD123,2,55.38,110.76
ITEM006143,ORD01286,PROD038,6,498.83,2992.98
ITEM006144,ORD04600,PROD051,3,104.28,312.84
ITEM006145,ORD01275,PROD003,3,79.94,239.82
ITEM006146,ORD02985,PROD070,4,344.33,1377.32
ITEM006147,ORD03610,PROD017,2,576.09,1152.18
ITEM006148,ORD01498,PROD063,4,226.71,906.84
ITEM006149,ORD03681,PROD014,2,758.04,1516.08
ITEM006150,ORD02000,PROD068,5,507.51,2537.55
ITEM006151,ORD03799,PROD009,1,505.1,505.1
ITEM006152,ORD02488,PROD111,3,567.7,1703.1
ITEM006153,ORD01806,PROD108,2,524.33,1048.66
ITEM006154,ORD02876,PROD070,6,150.8,904.8
ITEM006155,ORD02259,PROD087,3,125.69,377.07
ITEM006156,ORD01817,PROD066,2,767.66,1535.32
ITEM006157,ORD03119,PROD020,2,319.88,639.76
ITEM006158,ORD04458,PROD092,4,738.66,2954.64
ITEM006159,ORD01355,PROD117,3,551.32,1653.96
ITEM006160,ORD04936,PROD9999,1,107.74,107.74
ITEM006161,ORD02742,PROD093,2,455.97,911.94
ITEM006162,ORD01875,PROD012,5,167.16,835.8
ITEM006163,ORD00329,PROD123,4,490.76,1963.04
ITEM006164,ORD04096,PROD105,2,256.15,512.3
ITEM006165,ORD03646,PROD142,2,95.6,191.2
ITEM006166,ORD03433,PROD143,4,731.58,2926.32
ITEM006167,ORD01262,PROD070,6,165.59,993.54
ITEM006168,ORD01497,PROD114,1,681.13,681.13
ITEM006169,ORD00651,PROD143,2,176.72,353.44
ITEM006170,ORD00667,PROD140,2,777.54,1555.08
ITEM006171,ORD01591,PROD074,4,158.08,632.32
ITEM006172,ORD02073,PROD9999,1,617.83,617.83
ITEM006173,ORD01387,PROD026,3,568.27,1704.81
ITEM006174,ORD01643,PROD055,4,406.76,1627.04
ITEM006175,ORD04240,PROD9999,5,561.17,2805.85
ITEM006176,ORD02798,PROD080,6,284.26,1705.56
ITEM006177,ORD03632,PROD028,1,77.73,77.73
ITEM006178,ORD04571,PROD106,5,411.18,2055.9
ITEM006179,ORD00988,PROD013,2,767.12,1534.24
ITEM006180,ORD01583,PROD146,4,703.92,2815.68
ITEM006181,ORD03870,PROD103,2,87.24,174.48
ITEM006182,ORD01060,PROD091,4,526.16,2104.64
ITEM006183,ORD01458,PROD028,2,105.67,211.34
ITEM006184,ORD00489,PROD041,4,262.49,1049.96
ITEM006185,ORD01130,PROD043,2,295.48,590.96
ITEM006186,ORD02021,PROD051,6,739.89,4439.34
ITEM006187,ORD04631,PROD124,4,702.14,2808.56
ITEM006188,ORD00028,PROD074,1,285.53,285.53
ITEM006189,ORD02214,PROD118,6,490.84,2945.04
ITEM006190,ORD02551,PROD103,4,329.01,1316.04
ITEM006191,ORD04181,PROD110,3,537.27,1611.81
ITEM006192,ORD00160,PROD130,5,500.0,2500.0
ITEM006193,ORD02615,PROD098,6,270.11,1620.66
ITEM006194,ORD02906,PROD042,4,767.16,3068.64
ITEM006195,ORD00390,PROD146,3,764.84,2294.52
ITEM006196,ORD04920,PROD036,6,564.22,3385.32
ITEM006197,ORD00284,PROD084,5,680.28,3401.4
ITEM006198,ORD03668,PROD107,5,395.53,1977.65
ITEM006199,ORD00580,PROD100,4,596.09,2384.36
ITEM006200,ORD02496,PROD040,3,642.37,1927.11
ITEM006201,ORD03056,PROD110,1,293.23,293.23
ITEM006202,ORD00380,PROD087,1,286.4,286.4
ITEM006203,ORD01473,PROD029,6,516.61,3099.66
ITEM006204,ORD01235,PROD100,2,468.32,936.64
ITEM006205,ORD02970,PROD097,2,309.22,618.44
ITEM006206,ORD04275,PROD014,1,640.36,640.36
ITEM006207,ORD03878,PROD033,6,128.66,771.96
ITEM006208,ORD02240,PROD112,1,347.04,347.04
ITEM006209,ORD02962,PROD018,2,512.72,1025.44
ITEM006210,ORD04456,PROD122,1,231.88,231.88
ITEM006211,ORD04210,PROD065,2,538.86,1077.72
ITEM006212,ORD03038,PROD078,1,685.64,685.64
ITEM006213,ORD02452,PROD011,3,77.97,233.91
ITEM006214,ORD00536,PROD049,6,645.49,3872.94
ITEM006215,ORD02653,PROD124,5,398.04,1990.2
ITEM006216,ORD00793,PROD122,3,759.57,2278.71
ITEM006217,ORD01681,PROD092,6,675.72,4054.32
ITEM006218,ORD04400,PROD047,4,208.88,835.52
ITEM006219,ORD02042,PROD062,4,753.32,3013.28
ITEM006220,ORD04584,PROD108,4,298.87,1195.48
ITEM006221,ORD04643,PROD015,6,553.04,3318.24
ITEM006222,ORD01799,PROD115,5,166.87,834.35
ITEM006223,ORD03063,PROD020,4,345.55,1382.2
ITEM006224,ORD01878,PROD070,5,268.04,1340.2
ITEM006225,ORD00907,PROD114,4,116.84,467.36
ITEM006226,ORD02303,PROD040,5,683.85,3419.25
ITEM006227,ORD00761,PROD047,1,146.31,146.31
ITEM006228,ORD02928,PROD043,2,356.2,712.4
ITEM006229,ORD04352,PROD082,2,586.6,1173.2
ITEM006230,ORD00903,PROD099,5,627.5,3137.5
ITEM006231,ORD00493,PROD141,3,248.19,744.57
ITEM006232,ORD02375,PROD111,4,470.23,1880.92
ITEM006233,ORD02782,PROD061,1,250.52,250.52
ITEM006234,ORD999999,PROD056,5,790.07,3950.35
ITEM006235,ORD999999,PROD076,4,202.2,808.8
ITEM006236,ORD00736,PROD032,4,687.41,2749.64
ITEM006237,ORD01377,PROD123,1,313.4,313.4
ITEM006238,ORD01210,PROD121,3,193.59,580.77
ITEM006239,ORD03440,PROD050,2,490.97,981.94
ITEM006240,ORD01228,PROD132,5,565.75,2828.75
ITEM006241,ORD04836,PROD149,6,223.22,1339.32
ITEM006242,ORD01475,PROD123,1,405.24,405.24
ITEM006243,ORD03757,PROD140,4,230.99,923.96
ITEM006244,ORD04379,PROD097,5,407.69,2038.45
ITEM006245,ORD01876,PROD135,4,691.07,2764.28
ITEM006246,ORD04976,PROD030,6,203.82,1222.92
ITEM006247,ORD03306,PROD038,2,439.71,879.42
ITEM006248,ORD01836,PROD104,5,466.76,2333.8
ITEM006249,ORD01341,PROD087,4,555.72,2222.88
ITEM006250,ORD04819,PROD109,6,763.54,4581.24
ITEM006251,ORD00732,PROD133,5,451.17,2255.85
ITEM006252,ORD01611,PROD120,4,302.87,1211.48
ITEM006253,ORD999999,PROD092,1,794.07,794.07
ITEM006254,ORD02146,PROD071,1,205.92,205.92
ITEM006255,ORD02664,PROD080,3,411.92,1235.76
ITEM006256,ORD04902,PROD148,2,790.49,1580.98
ITEM006257,ORD04334,PROD037,6,117.75,706.5
ITEM006258,ORD04378,PROD053,5,525.85,2629.25
ITEM006259,ORD01337,PROD095,4,565.6,2262.4
ITEM006260,ORD02841,PROD089,6,534.59,3207.54
ITEM006261,ORD01743,PROD136,1,87.02,87.02
ITEM006262,ORD04481,PROD007,4,254.65,1018.6
ITEM006263,ORD00393,PROD9999,5,117.14,585.7
ITEM006264,ORD00381,PROD037,5,580.63,2903.15
ITEM006265,ORD02305,PROD066,4,762.64,3050.56
ITEM006266,ORD03169,PROD128,4,231.79,927.16
ITEM006267,ORD00717,PROD059,3,301.4,904.2
ITEM006268,ORD03863,PROD9999,1,523.95,523.95
ITEM006269,ORD00038,PROD044,5,741.64,3708.2
ITEM006270,ORD03989,PROD028,1,418.06,418.06
ITEM006271,ORD02749,PROD132,4,224.96,899.84
ITEM006272,ORD01897,PROD028,3,151.04,453.12
ITEM006273,ORD02654,PROD047,2,75.89,151.78
ITEM006274,ORD04075,PROD080,5,496.23,2481.15
ITEM006275,ORD00428,PROD025,1,147.97,147.97
ITEM006276,ORD00807,PROD127,2,692.38,1384.76
ITEM006277,ORD03221,PROD125,6,744.18,4465.08
ITEM006278,ORD02993,PROD102,5,673.39,3366.95
ITEM006279,ORD00353,PROD041,4,670.84,2683.36
ITEM006280,ORD02603,PROD061,5,184.82,924.1
ITEM006281,ORD04166,PROD072,5,701.66,3508.3
ITEM006282,ORD00549,PROD001,6,63.0,378.0
ITEM006283,ORD00936,PROD120,4,56.47,225.88
ITEM006284,ORD01836,PROD067,4,520.85,2083.4
ITEM006285,ORD00709,PROD120,6,597.41,3584.46
ITEM006286,ORD02324,PROD003,3,358.16,1074.48
ITEM006287,ORD01311,PROD9999,3,251.34,754.02
ITEM006288,ORD04285,PROD088,5,668.54,3342.7
ITEM006289,ORD04727,PROD074,2,570.9,1141.8
ITEM006290,ORD00094,PROD090,5,783.73,3918.65
ITEM006291,ORD04914,PROD049,6,730.01,4380.06
ITEM006292,ORD03930,PROD040,3,237.87,713.61
ITEM006293,ORD03268,PROD049,2,791.56,1583.12
ITEM006294,ORD02320,PROD057,1,295.32,295.32
ITEM006295,ORD04543,PROD136,6,287.27,1723.62
ITEM006296,ORD01371,PROD040,3,473.82,1421.46
ITEM006297,ORD00161,PROD012,6,346.06,2076.36
ITEM006298,ORD00203,PROD105,3,256.93,770.79
ITEM006299,ORD03709,PROD9999,6,267.99,1607.94
ITEM006300,ORD00540,PROD090,1,791.18,791.18
ITEM006301,ORD04220,PROD022,6,164.51,987.06
ITEM006302,ORD04101,PROD116,4,337.0,1348.0
ITEM006303,ORD04790,PROD111,2,624.72,1249.44
ITEM006304,ORD01299,PROD113,5,375.73,1878.65
ITEM006305,ORD00983,PROD054,6,708.82,4252.92
ITEM006306,ORD03213,PROD142,5,384.52,1922.6
ITEM006307,ORD01099,PROD109,3,478.7,1436.1
ITEM006308,ORD04704,PROD127,1,291.41,291.41
ITEM006309,ORD00454,PROD025,6,268.08,1608.48
ITEM006310,ORD00298,PROD089,5,405.15,2025.75
ITEM006311,ORD00719,PROD063,5,411.88,2059.4
ITEM006312,ORD01735,PROD020,1,327.2,327.2
ITEM006313,ORD04376,PROD080,6,703.47,4220.82
ITEM006314,ORD00934,PROD9999,6,727.99,4367.94
ITEM006315,ORD01212,PROD053,1,262.65,262.65
ITEM006316,ORD01170,PROD066,6,257.22,1543.32
ITEM006317,ORD00862,PROD096,2,459.77,919.54
ITEM006318,ORD01447,PROD124,3,187.72,563.16
ITEM006319,ORD03253,PROD095,6,252.02,1512.12
ITEM006320,ORD00815,PROD001,5,357.53,1787.65
ITEM006321,ORD00512,PROD022,5,620.64,3103.2
ITEM006322,ORD02934,PROD010,3,638.9,1916.7
ITEM006323,ORD999999,PROD9999,2,223.85,447.7
ITEM006324,ORD02208,PROD139,2,757.33,1514.66
ITEM006325,ORD02830,PROD052,6,525.59,3153.54
ITEM006326,ORD03545,PROD080,5,498.96,2494.8
ITEM006327,ORD02772,PROD024,5,500.51,2502.55
ITEM006328,ORD03824,PROD104,1,371.39,371.39
ITEM006329,ORD03756,PROD074,3,387.27,1161.81
ITEM006330,ORD02866,PROD097,4,727.05,2908.2
ITEM006331,ORD02508,PROD148,3,53.88,161.64
ITEM006332,ORD02408,PROD109,5,394.81,1974.05
ITEM006333,ORD04968,PROD098,1,437.21,437.21
ITEM006334,ORD01923,PROD051,6,119.31,715.86
ITEM006335,ORD02653,PROD054,6,782.53,4695.18
ITEM006336,ORD04337,PROD132,2,513.66,1027.32
ITEM006337,ORD03873,PROD103,4,447.53,1790.12
ITEM006338,ORD00166,PROD150,4,733.74,2934.96
ITEM006339,ORD01064,PROD027,1,796.19,796.19
ITEM006340,ORD02708,PROD070,1,255.33,255.33
ITEM006341,ORD00004,PROD034,1,683.73,683.73
ITEM006342,ORD01438,PROD097,4,739.58,2958.32
ITEM006343,ORD02892,PROD032,2,507.86,1015.72
ITEM006344,ORD00578,PROD104,2,210.59,421.18
ITEM006345,ORD02982,PROD129,5,612.6,3063.0
ITEM006346,ORD03165,PROD113,4,320.23,1280.92
ITEM006347,ORD04880,PROD028,1,95.26,95.26
ITEM006348,ORD00160,PROD022,5,780.03,3900.15
ITEM006349,ORD03334,PROD010,4,339.32,1357.28
ITEM006350,ORD999999,PROD011,1,118.94,118.94
ITEM006351,ORD04137,PROD150,2,247.87,495.74
ITEM006352,ORD00868,PROD008,4,88.41,353.64
ITEM006353,ORD04352,PROD122,2,411.92,823.84
ITEM006354,ORD02281,PROD091,1,484.55,484.55
ITEM006355,ORD01044,PROD035,4,374.43,1497.72
ITEM006356,ORD04432,PROD123,6,673.72,4042.32
ITEM006357,ORD02908,PROD076,5,593.31,2966.55
ITEM006358,ORD04480,PROD071,4,138.93,555.72
ITEM006359,ORD01437,PROD9999,3,694.74,2084.22
ITEM006360,ORD02588,PROD141,3,216.07,648.21
ITEM006361,ORD04152,PROD141,4,514.54,2058.16
ITEM006362,ORD01873,PROD116,5,511.9,2559.5
ITEM006363,ORD02524,PROD112,1,519.78,519.78
ITEM006364,ORD03060,PROD069,5,198.36,991.8
ITEM006365,ORD03793,PROD138,2,716.23,1432.46
ITEM006366,ORD01385,PROD110,1,759.69,759.69
ITEM006367,ORD00623,PROD073,2,765.85,1531.7
ITEM006368,ORD03020,PROD113,6,460.71,2764.26
ITEM006369,ORD02860,PROD9999,3,424.94,1274.82
ITEM006370,ORD02758,PROD063,5,636.55,3182.75
ITEM006371,ORD03499,PROD127,6,533.95,3203.7
ITEM006372,ORD01210,PROD122,6,272.09,1632.54
ITEM006373,ORD00588,PROD093,4,785.25,3141.0
ITEM006374,ORD04540,PROD029,2,440.55,881.1
ITEM006375,ORD999999,PROD034,5,412.13,2060.65
ITEM006376,ORD00044,PROD105,2,412.66,825.32
ITEM006377,ORD02831,PROD076,2,498.09,996.18
ITEM006378,ORD02708,PROD014,5,149.89,749.45
ITEM006379,ORD02851,PROD132,6,129.45,776.7
ITEM006380,ORD00808,PROD021,6,680.63,4083.78
ITEM006381,ORD00118,PROD110,0,197.31,197.31
ITEM006382,ORD04239,PROD114,6,318.68,1912.08
ITEM006383,ORD03896,PROD091,6,169.66,1017.96
ITEM006384,ORD04782,PROD058,5,482.79,2413.95
ITEM006385,ORD01889,PROD062,3,437.71,1313.13
ITEM006386,ORD02839,PROD9999,5,295.83,1479.15
ITEM006387,ORD02206,PROD143,4,539.82,2159.28
ITEM006388,ORD01684,PROD015,1,85.96,85.96
ITEM006389,ORD04805,PROD146,2,731.26,1462.52
ITEM006390,ORD04017,PROD029,2,325.9,651.8
ITEM006391,ORD02167,PROD012,4,145.07,580.28
ITEM006392,ORD02200,PROD133,5,475.85,2379.25
ITEM006393,ORD01032,PROD127,1,542.99,542.99
ITEM006394,ORD01009,PROD076,1,649.59,649.59
ITEM006395,ORD01503,PROD097,3,592.77,1778.31
ITEM006396,ORD01486,PROD093,2,616.92,1233.84
ITEM006397,ORD01347,PROD069,6,643.0,3858.0
ITEM006398,ORD03186,PROD149,2,495.76,991.52
ITEM006399,ORD00866,PROD118,3,175.12,525.36
ITEM006400,ORD01474,PROD114,1,172.02,172.02
ITEM006401,ORD04449,PROD039,3,667.7,2003.1
ITEM006402,ORD03672,PROD141,2,592.06,1184.12
ITEM006403,ORD03518,PROD006,5,356.01,1780.05
ITEM006404,ORD02626,PROD073,1,637.3,637.3
ITEM006405,ORD02108,PROD009,3,300.96,902.88
ITEM006406,ORD02762,PROD059,2,466.01,932.02
ITEM006407,ORD01359,PROD131,3,602.62,1807.86
ITEM006408,ORD02784,PROD049,5,765.37,3826.85
ITEM006409,ORD03698,PROD062,5,269.92,1349.6
ITEM006410,ORD02793,PROD044,4,601.67,2406.68
ITEM006411,ORD01652,PROD123,4,619.86,2479.44
ITEM006412,ORD04105,PROD094,6,572.84,3437.04
ITEM006413,ORD04136,PROD015,5,385.11,1925.55
ITEM006414,ORD02338,PROD032,1,796.02,796.02
ITEM006415,ORD02242,PROD090,6,255.9,1535.4
ITEM006416,ORD01347,PROD017,5,381.74,1908.7
ITEM006417,ORD02730,PROD084,5,518.79,2593.95
ITEM006418,ORD04992,PROD061,5,61.39,306.95
ITEM006419,ORD02717,PROD052,2,269.51,539.02
ITEM006420,ORD01693,PROD003,6,219.52,1317.12
ITEM006421,ORD02770,PROD048,2,766.59,1533.18
ITEM006422,ORD04242,PROD056,4,752.62,3010.48
ITEM006423,ORD01939,PROD085,6,363.31,2179.86
ITEM006424,ORD04020,PROD049,6,546.01,3276.06
ITEM006425,ORD04003,PROD106,6,94.6,567.6
ITEM006426,ORD04584,PROD049,5,702.93,3514.65
ITEM006427,ORD00694,PROD064,3,438.64,1315.92
ITEM006428,ORD00165,PROD036,3,201.86,605.58
ITEM006429,ORD02960,PROD132,6,262.42,1574.52
ITEM006430,ORD02509,PROD148,6,101.13,606.78
ITEM006431,ORD02110,PROD9999,4,395.71,1582.84
ITEM006432,ORD01569,PROD070,3,508.2,1524.6
ITEM006433,ORD01832,PROD082,5,602.02,3010.1
ITEM006434,ORD01560,PROD029,2,703.04,1406.08
ITEM006435,ORD00058,PROD052,5,542.91,2714.55
ITEM006436,ORD04485,PROD102,5,682.3,3411.5
ITEM006437,ORD02260,PROD109,4,195.59,782.36
ITEM006438,ORD03905,PROD140,4,531.02,2124.08
ITEM006439,ORD00780,PROD131,1,386.44,386.44
ITEM006440,ORD02603,PROD075,5,602.9,3014.5
ITEM006441,ORD03436,PROD124,2,537.38,1074.76
ITEM006442,ORD01460,PROD019,5,501.58,2507.9
ITEM006443,ORD00009,PROD113,1,760.66,760.66
ITEM006444,ORD00368,PROD011,2,532.78,1065.56
ITEM006445,ORD02984,PROD104,1,461.63,461.63
ITEM006446,ORD999999,PROD107,2,461.49,922.98
ITEM006447,ORD04599,PROD060,2,458.27,916.54
ITEM006448,ORD00451,PROD132,2,360.87,721.74
ITEM006449,ORD00612,PROD044,3,638.25,1914.75
ITEM006450,ORD00487,PROD046,2,690.61,1381.22
ITEM006451,ORD01840,PROD067,3,208.25,624.75
ITEM006452,ORD00904,PROD9999,3,456.25,1368.75
ITEM006453,ORD00890,PROD137,2,141.76,283.52
ITEM006454,ORD01864,PROD092,2,635.89,1271.78
ITEM006455,ORD00573,PROD071,3,626.41,1879.23
ITEM006456,ORD00060,PROD091,3,725.1,2175.3
ITEM006457,ORD02725,PROD093,6,520.72,3124.32
ITEM006458,ORD02174,PROD103,3,343.64,1030.92
ITEM006459,ORD01695,PROD064,3,130.89,392.67
ITEM006460,ORD04606,PROD071,5,215.05,1075.25
ITEM006461,ORD02753,PROD017,3,465.05,1395.15
ITEM006462,ORD04305,PROD041,4,147.12,588.48
ITEM006463,ORD01162,PROD105,1,494.97,494.97
ITEM006464,ORD01080,PROD003,4,685.89,2743.56
ITEM006465,ORD02610,PROD010,1,603.11,603.11
ITEM006466,ORD03890,PROD019,6,117.91,707.46
ITEM006467,ORD01976,PROD139,5,271.26,1356.3
ITEM006468,ORD04206,PROD119,5,439.17,2195.85
ITEM006469,ORD02249,PROD024,4,374.79,1499.16
ITEM006470,ORD00129,PROD021,5,211.58,1057.9
ITEM006471,ORD03815,PROD136,1,94.9,94.9
ITEM006472,ORD02150,PROD105,3,647.33,1941.99
ITEM006473,ORD04585,PROD091,2,200.37,400.74
ITEM006474,ORD03154,PROD033,3,600.26,1800.78
ITEM006475,ORD04855,PROD004,2,326.57,653.14
ITEM006476,ORD00841,PROD076,4,515.56,2062.24
ITEM006477,ORD04265,PROD139,3,788.49,2365.47
ITEM006478,ORD00162,PROD132,5,755.8,3779.0
ITEM006479,ORD01600,PROD004,1,684.95,684.95
ITEM006480,ORD02058,PROD062,6,526.43,3158.58
ITEM006481,ORD01734,PROD055,1,405.74,405.74
ITEM006482,ORD00721,PROD056,1,133.64,133.64
ITEM006483,ORD00372,PROD076,6,724.54,4347.24
ITEM006484,ORD02705,PROD141,3,428.28,1284.84
ITEM006485,ORD04961,PROD100,1,452.9,452.9
ITEM006486,ORD01524,PROD024,4,586.94,2347.76
ITEM006487,ORD01005,PROD064,2,714.57,1429.14
ITEM006488,ORD03889,PROD020,4,779.01,3116.04
ITEM006489,ORD04366,PROD129,2,328.74,657.48
ITEM006490,ORD02201,PROD052,1,693.77,693.77
ITEM006491,ORD03066,PROD028,6,363.42,2180.52
ITEM006492,ORD04598,PROD119,6,67.99,407.94
ITEM006493,ORD00152,PROD014,1,626.27,626.27
ITEM006494,ORD00644,PROD125,1,476.14,476.14
ITEM006495,ORD01359,PROD036,1,700.2,700.2
ITEM006496,ORD03839,PROD108,1,314.13,314.13
ITEM006497,ORD01821,PROD028,2,336.21,672.42
ITEM006498,ORD00135,PROD099,5,561.36,2806.8
ITEM006499,ORD04639,PROD111,4,535.74,2142.96
ITEM006500,ORD04018,PROD009,1,282.14,282.14
ITEM006501,ORD00413,PROD042,6,332.24,1993.44
ITEM006502,ORD02550,PROD038,5,513.44,2567.2
ITEM006503,ORD04654,PROD106,2,674.14,1348.28
ITEM006504,ORD02111,PROD120,5,372.32,1861.6
ITEM006505,ORD03742,PROD025,3,380.83,1142.49
ITEM006506,ORD00051,PROD9999,6,749.25,4495.5
ITEM006507,ORD00171,PROD077,2,101.83,203.66
ITEM006508,ORD00299,PROD9999,5,776.17,3880.85
ITEM006509,ORD01773,PROD057,4,304.14,1216.56
ITEM006510,ORD02346,PROD046,5,142.45,712.25
ITEM006511,ORD03143,PROD146,6,300.25,1801.5
ITEM006512,ORD03919,PROD112,5,614.16,3070.8
ITEM006513,ORD04728,PROD087,2,438.76,877.52
ITEM006514,ORD02617,PROD013,5,634.62,3173.1
ITEM006515,ORD03255,PROD011,6,475.38,2852.28
ITEM006516,ORD01570,PROD138,4,486.49,1945.96
ITEM006517,ORD04221,PROD129,4,162.97,651.88
ITEM006518,ORD01549,PROD124,3,360.25,1080.75
ITEM006519,ORD04118,PROD010,3,286.87,860.61
ITEM006520,ORD04313,PROD062,6,105.37,632.22
ITEM006521,ORD02011,PROD102,1,405.27,405.27
ITEM006522,ORD00649,PROD013,4,105.08,420.32
ITEM006523,ORD03140,PROD070,5,83.5,417.5
ITEM006524,ORD04195,PROD001,4,198.07,792.28
ITEM006525,ORD00429,PROD075,4,505.28,2021.12
ITEM006526,ORD03457,PROD040,2,355.66,711.32
ITEM006527,ORD01591,PROD084,4,289.24,1156.96
ITEM006528,ORD02403,PROD139,2,314.14,628.28
ITEM006529,ORD01405,PROD116,2,73.02,146.04
ITEM006530,ORD02294,PROD054,1,218.78,218.78
ITEM006531,ORD02280,PROD138,4,442.83,1771.32
ITEM006532,ORD01972,PROD008,2,558.66,1117.32
ITEM006533,ORD02195,PROD109,4,315.71,1262.84
ITEM006534,ORD00590,PROD064,0,607.65,1215.3
ITEM006535,ORD03719,PROD047,1,368.66,368.66
ITEM006536,ORD04521,PROD115,5,451.37,2256.85
ITEM006537,ORD04587,PROD141,1,431.6,431.6
ITEM006538,ORD03824,PROD084,2,427.92,855.84
ITEM006539,ORD03237,PROD084,5,346.72,1733.6
ITEM006540,ORD00171,PROD001,4,323.92,1295.68
ITEM006541,ORD03103,PROD113,2,441.39,882.78
ITEM006542,ORD01132,PROD086,3,734.37,2203.11
ITEM006543,ORD04871,PROD054,2,667.71,1335.42
ITEM006544,ORD02017,PROD092,2,233.51,467.02
ITEM006545,ORD999999,PROD022,4,642.0,2568.0
ITEM006546,ORD01709,PROD060,1,477.52,477.52
ITEM006547,ORD03729,PROD133,1,364.59,364.59
ITEM006548,ORD03237,PROD069,6,715.29,4291.74
ITEM006549,ORD01635,PROD004,2,239.09,478.18
